person_id,candidate,election_cycle,issue,bill_id,bill_number,session_year,activity_date,sponsorship_role,same_role_sponsor_count,priority_weight,title,description,subject_names,url,state_link,text_doc_id,text_document_type,bill_text_path,review_status,position_inference_allowed,review_note,validated_bill_text_path,models_run,core_fields_agree,all_quotes_verified,eligible_for_automatic_stance,review_priority
ALPERSON-ALAN-HARPER,Alan Harper,2010,public_education,97646,HR352,2010,2010-02-17,joint_sponsor,6,0.1666666666666666,"University of Alabama Crimsonettes, Fayette County members, commended","University of Alabama Crimsonettes, Fayette County members, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HR352/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR352,479841,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97646\479841_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97646\479841_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,public_education,97213,HJR347,2010,2010-02-17,joint_sponsor,6,0.1666666666666666,"University of Alabama Crimsonettes, Fayette County members, commended","University of Alabama Crimsonettes, Fayette County members, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HJR347/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR347,400096,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\97213\400096_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97213\400096_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,public_education,96939,HB699,2010,2010-03-09,joint_sponsor,17,0.0588235294117647,"Child abuse or neglect, suspected, mandatory reporting, requirements for school teachers and school officials, established, responsibilities of principals and local superintendents of education Sec. 26-14-3 am'd.","Child abuse or neglect, suspected, mandatory reporting, requirements for school teachers and school officials, established, responsibilities of principals and local superintendents of education Sec. 26-14-3 am'd.",Children,https://legiscan.com/AL/bill/HB699/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB699,425716,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96939\425716_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96939\425716_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,public_private_partnerships,97097,HJR50,2010,2010-01-14,joint_sponsor,21,0.0476190476190476,"Lieutenant Governor's Commission on Public-Private Partnership Projects, extended","Lieutenant Governor's Commission on Public-Private Partnership Projects, extended","Resolutions, Legislative",https://legiscan.com/AL/bill/HJR50/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR50,410807,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\97097\410807_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97097\410807_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,rural_hunting,97712,HR439,2010,2010-02-25,joint_sponsor,26,0.0384615384615384,U. S. Congress urged to appropriate funds for renovation of Alabama Farmers Market,U. S. Congress urged to appropriate funds for renovation of Alabama Farmers Market,"Resolutions, Legislative",https://legiscan.com/AL/bill/HR439/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR439,473950,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97712\473950_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97712\473950_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,rural_hunting,97237,HJR438,2010,2010-02-25,joint_sponsor,27,0.037037037037037,U. S. Congress urged to appropriate funds for renovation of Alabama Farmers Market,U. S. Congress urged to appropriate funds for renovation of Alabama Farmers Market,"Resolutions, Legislative",https://legiscan.com/AL/bill/HJR438/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR438,397849,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97237\397849_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97237\397849_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,taxes_budget,96847,HB607,2010,2010-02-23,joint_sponsor,2,0.5,"Veterans' Affairs, State Department of, income tax refund check-off for voluntary contribution to, duties to Revenue Department","Veterans' Affairs, State Department of, income tax refund check-off for voluntary contribution to, duties to Revenue Department",Taxation,https://legiscan.com/AL/bill/HB607/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB607,434289,Engrossed,data\raw\alabama_legislature\bill_text\2010\29\96847\434289_engrossed.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96847\434289_engrossed.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,taxes_budget,96547,HB307,2010,2010-01-19,joint_sponsor,3,0.3333333333333333,"Motor vehicles, used motor vehicle dealer or motor vehicle wholesaler, licensure and regulation, additional training required for new applicants, Revenue Department to enforce, Secs. 40-12-390, 40-12-391 am'd.","Motor vehicles, used motor vehicle dealer or motor vehicle wholesaler, licensure and regulation, additional training required for new applicants, Revenue Department to enforce, Secs. 40-12-390, 40-12-391 am'd.",Motor Vehicles,https://legiscan.com/AL/bill/HB307/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB307,469087,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96547\469087_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96547\469087_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-ALAN-HARPER,Alan Harper,2010,taxes_budget,96509,HB269,2010,2010-01-14,joint_sponsor,6,0.1666666666666666,"Eagles' Wings, Inc., exempt from state, county, and municipal sales and use tax","Eagles' Wings, Inc., exempt from state, county, and municipal sales and use tax",Taxation,https://legiscan.com/AL/bill/HB269/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB269,472972,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96509\472972_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96509\472972_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,criminal_justice,96859,HB619,2010,2010-02-23,joint_sponsor,4,0.25,"Junkyards, licensing and regulation of junkyards by counties and municipalities outside of the corporate limits, public forum and joint resolution required prior to licensing in police jurisdiction of municipality, county to regulate after licensure, Sec. 11-80-10 am'd.","Junkyards, licensing and regulation of junkyards by counties and municipalities outside of the corporate limits, public forum and joint resolution required prior to licensing in police jurisdiction of municipality, county to regulate after licensure, Sec. 11-80-10 am'd.",Junkyards,https://legiscan.com/AL/bill/HB619/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB619,433146,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96859\433146_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96859\433146_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,criminal_justice,96520,HB280,2010,2010-01-14,joint_sponsor,14,0.0714285714285714,"Death penalty, moratorium on imposition and execution not to exceed three years, procedure for administering","Death penalty, moratorium on imposition and execution not to exceed three years, procedure for administering",Death Penalty,https://legiscan.com/AL/bill/HB280/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB280,471884,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96520\471884_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96520\471884_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,criminal_justice,96759,HB519,2010,2010-02-09,joint_sponsor,20,0.05,"Girls and Women in the Criminal Justice System, Commission on, established, composition, duties, compensation, operation, annual report to Governor and Legislature","Girls and Women in the Criminal Justice System, Commission on, established, composition, duties, compensation, operation, annual report to Governor and Legislature","Girls and Women in the Criminal Justice System, Commission on",https://legiscan.com/AL/bill/HB519/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB519,443410,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96759\443410_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96759\443410_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,environment,97980,HR852,2010,2010-04-08,joint_sponsor,104,0.0096153846153846,"Coosa Valley Resource Conservation Development Council, commended","Coosa Valley Resource Conservation Development Council, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HR852/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR852,453223,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97980\453223_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97980\453223_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,healthcare_medicaid,97918,HR763,2010,2010-03-30,joint_sponsor,27,0.037037037037037,"Health care reform legislation, Governor and Attorney General urged not to pursue litigation to prevent implementation of","Health care reform legislation, Governor and Attorney General urged not to pursue litigation to prevent implementation of",Opinion/Research,https://legiscan.com/AL/bill/HR763/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR763,456193,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97918\456193_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97918\456193_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,healthcare_medicaid,97356,HJR766,2010,2010-03-30,joint_sponsor,27,0.037037037037037,"Health care reform legislation, Governor and Attorney General urged not to pursue litigation to prevent implementation of","Health care reform legislation, Governor and Attorney General urged not to pursue litigation to prevent implementation of",Opinion/Research,https://legiscan.com/AL/bill/HJR766/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR766,386248,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97356\386248_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97356\386248_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,infrastructure_energy,97772,HR551,2010,2010-03-09,joint_sponsor,104,0.0096153846153846,"Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HR551/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR551,468520,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97772\468520_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97772\468520_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,infrastructure_energy,97292,HJR558,2010,2010-03-09,joint_sponsor,104,0.0096153846153846,"Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HJR558/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR558,392627,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\97292\392627_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97292\392627_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,public_education,96514,HB274,2010,2010-01-14,joint_sponsor,14,0.0714285714285714,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund,https://legiscan.com/AL/bill/HB274/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB274,472486,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96514\472486_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96514\472486_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,public_education,96512,HB272,2010,2010-01-14,joint_sponsor,14,0.0714285714285714,"Tuskegee University, appropriation","Tuskegee University, appropriation",Appropriations,https://legiscan.com/AL/bill/HB272/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB272,472692,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96512\472692_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96512\472692_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,public_education,96516,HB276,2010,2010-01-14,joint_sponsor,14,0.0714285714285714,"Education Appropriations Act for fiscal year ending September 30, 2010, debt service on certain bonds, funding from Capital Improvement Trust Fund reduced, funding from Education Trust Fund increased, supplemental appropriation for debt service on certain Public School and College Authority bond swaps, appropriation to state agencies for fiscal year ending September 30, 2009, reappropriated, certain food stamp funds not to revert from Human Resources Department, use for child care, Act 2009-339, 2009 Reg. Sess. am'd.","Education Appropriations Act for fiscal year ending September 30, 2010, debt service on certain bonds, funding from Capital Improvement Trust Fund reduced, funding from Education Trust Fund increased, supplemental appropriation for debt service on certain Public School and College Authority bond swaps, appropriation to state agencies for fiscal year ending September 30, 2009, reappropriated, certain food stamp funds not to revert from Human Resources Department, use for child care, Act 2009-339, 2009 Reg. Sess. am'd.",Appropriations--Education Appropriations Act,https://legiscan.com/AL/bill/HB276/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB276,472311,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96516\472311_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96516\472311_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,public_employee_benefits,96515,HB275,2010,2010-01-14,joint_sponsor,14,0.0714285714285714,"Teachers' Retirement System, pension accumulation fund, accrued liability contribution rate authorized to be computed by Board of Control over a 30-year period, Sec. 16-25-21 am'd.","Teachers' Retirement System, pension accumulation fund, accrued liability contribution rate authorized to be computed by Board of Control over a 30-year period, Sec. 16-25-21 am'd.",Teachers' Retirement System,https://legiscan.com/AL/bill/HB275/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB275,472405,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96515\472405_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96515\472405_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,taxes_budget,96530,HB290,2010,2010-01-14,joint_sponsor,3,0.3333333333333333,"General fund budget, appropriations for ordinary expenses of executive, legislative, and judicial departments","General fund budget, appropriations for ordinary expenses of executive, legislative, and judicial departments",Appropriations,https://legiscan.com/AL/bill/HB290/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB290,470927,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96530\470927_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96530\470927_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,taxes_budget,96533,HB293,2010,2010-01-14,joint_sponsor,5,0.2,"Coalition Against Domestic Violence, appropriation, operations plan and audited financial statement required, quarterly and end-of-year reports required","Coalition Against Domestic Violence, appropriation, operations plan and audited financial statement required, quarterly and end-of-year reports required",Appropriations,https://legiscan.com/AL/bill/HB293/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB293,470632,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96533\470632_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96533\470632_enrolled.pdf,2,False,False,False,high_disagreement
