votesmart_candidate_id,candidate,election_year,election_description,section,question,option_number,option_text,raw_answer,selected,source_type,source_url
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",8,a) Alcohol taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",9,b) Cigarette taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",10,c) Corporate taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",11,d) Gas/Oil taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",12,e) Property taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",13,f) Sales taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",14,g) Income taxes (low-income families),Slightly Decrease,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",15,h) Income taxes (mid-income families),Slightly Decrease,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",16,i) Income taxes (high-income families),Slightly Decrease,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",17,j) Other or expanded principles:,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",18,"a) Tapping into Alabama's ""rainy day"" fund",No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",19,b) Increasing tuition rates at public universities,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",20,c) Reducing or eliminating public worker collective bargaining,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",21,d) Reducing state employee salaries AND/OR pensions,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",22,e) Instituting mandatory furloughs AND/OR layoffs for state employees,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,"Budget, Spending, & Tax Issues:","1) State Spending:Using the key, indicate what state funding levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.2) State Taxes:Using the key, indicate what state tax levels (#1-6) you support for the following general categories. Select one level per category; you may use a number more than once.3) Budget Stabilization:Indicate which proposals you support (if any) for balancing Alabama's budget.",23,f) Reducing benefits for Medicaid recipients,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,1,1) Individual,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,2,2) Political Action Committee,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,3,3) Corporate,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,4,4) Political Party,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,5,b) Should candidates for state office be encouraged to meet voluntary spending limits?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,6,c) Do you support requiring full and timely disclosure of campaign finance information?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,7,d) Do you support the use of an independent AND/OR bipartisan commission for redistricting?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Campaign Finance & Government Reform Issues:,a) Do you support limits on the following types of contributions for state candidates?,8,e) Do you support requiring a government-issued photo identification in order to vote at the polls?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Crime & Public Safety Issues:,,1,a) Do you support capital punishment for certain crimes?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Crime & Public Safety Issues:,,2,"b) Do you support alternatives to incarceration for certain non-violent offenders, such as mandatory counseling or substance abuse treatment?",Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Crime & Public Safety Issues:,,3,c) Do you support legalizing the possession of small amounts of marijuana?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Crime & Public Safety Issues:,,4,d) Should a minor accused of a violent crime be prosecuted as an adult?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Crime & Public Safety Issues:,,5,e) Should a minor who sends sexually-explicit or nude photos by cell phone face criminal charges?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Crime & Public Safety Issues:,,6,f) Do you support the enforcement of federal immigration laws by state and local police?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,1,a) Do you support reducing government regulations on the private sector?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,2,b) Do you support increased state funding for job-training programs that re-train displaced workers?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,3,c) Do you support expanding access to unemployment benefits?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,4,d) Do you support providing financial incentives to the private sector for the purpose of job creation?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,5,e) Do you support government spending as a means of promoting economic growth?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,6,f) Do you support providing direct financial assistance to homeowners facing foreclosure?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Economic Issues:,,7,g) Do you support an increase of the minimum wage?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,1,a) Do you support the national Common Core State Standards initiative?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,2,b) Do you support a merit pay system for teachers?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,3,c) Is the tenure process for public school teachers producing effective teachers?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,4,d) Should parents be allowed to use vouchers to send their children to any school?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,5,e) Do you support state funding for charter schools?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,6,f) Do you support the state government providing college students with financial aid?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Education Issues:,,7,g) Should illegal immigrants who graduate from Alabama high schools be eligible for in-state tuition at public universities?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Environment & Energy Issues:,,1,a) Do you support state funding for the development of alternative energy?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Environment & Energy Issues:,,2,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Environment & Energy Issues:,,3,c) Do you support state funding for improvements to Alabama's energy infrastructure?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Environment & Energy Issues:,,4,d) Do you support state funding for open space preservation?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Environment & Energy Issues:,,5,e) Do you support government regulations of greenhouse gas emissions?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Environment & Energy Issues:,,6,f) Other or expanded principles:,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Gun Issues:,,1,a) Do you support restrictions on the purchase and possession of guns?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Gun Issues:,,2,b) Should background checks be required on gun sales between private citizens at gun shows?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Gun Issues:,,3,c) Should citizens be allowed to carry concealed guns?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Gun Issues:,,4,d) Should a license be required for gun possession?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,1,"a) Do you support a universally-accessible, publicly-administered health insurance option?",No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,2,b) Do you support expanding access to health care through commercial health insurance reform?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,3,c) Do you support interstate health insurance compacts?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,4,d) Do you support Medicaid expansion under the Affordable Care Act?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,5,e) Do you support requiring individuals to purchase health care insurance?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,6,f) Do you support monetary limits on damages that can be collected in malpractice lawsuits?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,7,g) Do you support allowing doctors to prescribe marijuana to their patients for medicinal purposes?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Health Issues:,,8,h) Other or expanded principles:,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Social Issues:,,1,a) Do you support same-sex marriage?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
101243,Trip Pittman,2014,Alabama State Legislative Election 2014 Political Courage Test,Social Issues:,,2,b) Should same-sex couples be allowed to form civil unions?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/101243/trip-pittman
