poll_id,dimension,group,dem_pct,rep_pct,cell_base,source_url,page_or_table,extraction_method,reviewed,population_override,pollster,end_date,catalog_population,catalog_sample_size,internal,partisan,population,dem_two_party_share,dem_margin_two_party,silver_grade,b_plus_or_better
gen202you92365a96,overall,all,39.0,36.0,1547.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_GpnDRNm.pdf#page=74,PDF page 74: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-06-15,a,1547.0,False,,a,0.52,4.0,B,False
gen202you92365a96,race,white,35.0,43.0,1043.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_GpnDRNm.pdf#page=74,PDF page 74: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-06-15,a,1547.0,False,,a,0.44871794871794873,-10.256410256410248,B,False
gen202you92365a96,race,black,59.0,8.0,189.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_GpnDRNm.pdf#page=74,PDF page 74: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-06-15,a,1547.0,False,,a,0.8805970149253731,76.11940298507463,B,False
gen202you92365a96,race,hispanic,34.0,30.0,214.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_GpnDRNm.pdf#page=74,PDF page 74: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-06-15,a,1547.0,False,,a,0.53125,6.25,B,False
gen202you92365a96,education,yougov_no_degree,32.0,38.0,998.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_GpnDRNm.pdf#page=74,PDF page 74: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-06-15,a,1547.0,False,,a,0.45714285714285713,-8.57142857142857,B,False
gen202you92365a96,education,yougov_college_grad,52.0,31.0,549.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_GpnDRNm.pdf#page=74,PDF page 74: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-06-15,a,1547.0,False,,a,0.6265060240963856,25.301204819277118,B,False
gen202you0dee45a4,overall,all,40.0,36.0,1561.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-09,a,1563.0,False,,a,0.5263157894736842,5.263157894736835,B,False
gen202you0dee45a4,race,white,37.0,45.0,1029.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-09,a,1563.0,False,,a,0.45121951219512196,-9.756097560975604,B,False
gen202you0dee45a4,race,black,61.0,9.0,199.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-09,a,1563.0,False,,a,0.8714285714285714,74.28571428571428,B,False
gen202you0dee45a4,race,hispanic,43.0,27.0,228.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-09,a,1563.0,False,,a,0.6142857142857143,22.85714285714286,B,False
gen202you0dee45a4,education,yougov_no_degree,34.0,37.0,1011.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-09,a,1563.0,False,,a,0.4788732394366197,-4.225352112676063,B,False
gen202you0dee45a4,education,yougov_college_grad,51.0,33.0,550.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EcCnfRV.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-09,a,1563.0,False,,a,0.6071428571428571,21.428571428571416,B,False
gen202you38c2a9ca,overall,all,40.0,33.0,1512.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ubu5DXD.pdf#page=62,PDF page 62: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-02,a,1515.0,False,,a,0.547945205479452,9.589041095890408,B,False
gen202you38c2a9ca,race,white,35.0,41.0,1028.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ubu5DXD.pdf#page=62,PDF page 62: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-02,a,1515.0,False,,a,0.4605263157894737,-7.89473684210526,B,False
gen202you38c2a9ca,race,black,65.0,9.0,173.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ubu5DXD.pdf#page=62,PDF page 62: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-02,a,1515.0,False,,a,0.8783783783783784,75.67567567567568,B,False
gen202you38c2a9ca,race,hispanic,41.0,25.0,226.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ubu5DXD.pdf#page=62,PDF page 62: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-02,a,1515.0,False,,a,0.6212121212121212,24.24242424242425,B,False
gen202you38c2a9ca,education,yougov_no_degree,34.0,35.0,974.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ubu5DXD.pdf#page=62,PDF page 62: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-02,a,1515.0,False,,a,0.4927536231884058,-1.4492753623188293,B,False
gen202you38c2a9ca,education,yougov_college_grad,51.0,30.0,538.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_ubu5DXD.pdf#page=62,PDF page 62: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-02,a,1515.0,False,,a,0.6296296296296297,25.925925925925924,B,False
gen202you1706e723,overall,all,39.0,33.0,1703.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_I24AWdp.pdf#page=65,PDF page 65: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-20,a,1703.0,False,,a,0.5416666666666666,8.333333333333329,B,False
gen202you1706e723,race,white,33.0,42.0,1111.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_I24AWdp.pdf#page=65,PDF page 65: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-20,a,1703.0,False,,a,0.44,-12.0,B,False
gen202you1706e723,race,black,62.0,6.0,212.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_I24AWdp.pdf#page=65,PDF page 65: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-20,a,1703.0,False,,a,0.9117647058823529,82.35294117647058,B,False
gen202you1706e723,race,hispanic,41.0,24.0,255.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_I24AWdp.pdf#page=65,PDF page 65: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-20,a,1703.0,False,,a,0.6307692307692307,26.153846153846146,B,False
gen202you1706e723,education,yougov_no_degree,34.0,35.0,1089.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_I24AWdp.pdf#page=65,PDF page 65: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-20,a,1703.0,False,,a,0.4927536231884058,-1.4492753623188293,B,False
gen202you1706e723,education,yougov_college_grad,48.0,30.0,614.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_I24AWdp.pdf#page=65,PDF page 65: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-20,a,1703.0,False,,a,0.6153846153846154,23.07692307692308,B,False
gen202you5ba4707a,overall,all,39.0,33.0,1674.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3wplfYX.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-30,a,1674.0,False,,a,0.5416666666666666,8.333333333333329,B,False
gen202you5ba4707a,race,white,34.0,40.0,1128.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3wplfYX.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-30,a,1674.0,False,,a,0.4594594594594595,-8.108108108108098,B,False
gen202you5ba4707a,race,black,56.0,5.0,206.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3wplfYX.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-30,a,1674.0,False,,a,0.9180327868852459,83.60655737704917,B,False
gen202you5ba4707a,race,hispanic,42.0,34.0,219.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3wplfYX.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-30,a,1674.0,False,,a,0.5526315789473685,10.5263157894737,B,False
gen202you5ba4707a,education,yougov_no_degree,33.0,34.0,1094.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3wplfYX.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-30,a,1674.0,False,,a,0.4925373134328358,-1.492537313432834,B,False
gen202you5ba4707a,education,yougov_college_grad,49.0,31.0,580.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_3wplfYX.pdf#page=50,PDF page 50: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-30,a,1674.0,False,,a,0.6125,22.500000000000014,B,False
gen202you3180bc85,overall,all,39.0,35.0,1593.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf#page=58,PDF page 58: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-16,a,1593.0,False,,a,0.527027027027027,5.405405405405389,B,False
gen202you3180bc85,race,white,34.0,42.0,1040.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf#page=58,PDF page 58: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-16,a,1593.0,False,,a,0.4473684210526316,-10.526315789473685,B,False
gen202you3180bc85,race,black,60.0,7.0,205.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf#page=58,PDF page 58: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-16,a,1593.0,False,,a,0.8955223880597015,79.1044776119403,B,False
gen202you3180bc85,race,hispanic,43.0,29.0,243.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf#page=58,PDF page 58: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-16,a,1593.0,False,,a,0.5972222222222222,19.444444444444443,B,False
gen202you3180bc85,education,yougov_no_degree,33.0,37.0,1041.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf#page=58,PDF page 58: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-16,a,1593.0,False,,a,0.4714285714285714,-5.714285714285722,B,False
gen202you3180bc85,education,yougov_college_grad,50.0,33.0,552.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CwWXhS2.pdf#page=58,PDF page 58: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-03-16,a,1593.0,False,,a,0.6024096385542169,20.48192771084338,B,False
gen202youedd3df25,overall,all,40.0,35.0,1543.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YTE4G2g.pdf#page=49,PDF page 49: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-05-18,a,1543.0,False,,a,0.5333333333333333,6.666666666666671,B,False
gen202youedd3df25,race,white,36.0,44.0,1003.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YTE4G2g.pdf#page=49,PDF page 49: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-05-18,a,1543.0,False,,a,0.45,-10.0,B,False
gen202youedd3df25,race,black,68.0,6.0,190.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YTE4G2g.pdf#page=49,PDF page 49: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-05-18,a,1543.0,False,,a,0.918918918918919,83.7837837837838,B,False
gen202youedd3df25,race,hispanic,40.0,27.0,238.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YTE4G2g.pdf#page=49,PDF page 49: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-05-18,a,1543.0,False,,a,0.5970149253731343,19.402985074626855,B,False
gen202youedd3df25,education,yougov_no_degree,37.0,34.0,992.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YTE4G2g.pdf#page=49,PDF page 49: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-05-18,a,1543.0,False,,a,0.5211267605633803,4.225352112676049,B,False
gen202youedd3df25,education,yougov_college_grad,46.0,37.0,551.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_YTE4G2g.pdf#page=49,PDF page 49: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-05-18,a,1543.0,False,,a,0.5542168674698795,10.843373493975903,B,False
gen202youd8d72505,overall,all,38.0,36.0,1745.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_SVRZJH8.pdf#page=30,PDF page 30: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-06,a,1745.0,False,,a,0.5135135135135135,2.7027027027026946,B,False
gen202youd8d72505,race,white,33.0,43.0,1178.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_SVRZJH8.pdf#page=30,PDF page 30: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-06,a,1745.0,False,,a,0.4342105263157895,-13.157894736842096,B,False
gen202youd8d72505,race,black,59.0,8.0,198.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_SVRZJH8.pdf#page=30,PDF page 30: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-06,a,1745.0,False,,a,0.8805970149253731,76.11940298507463,B,False
gen202youd8d72505,race,hispanic,44.0,32.0,238.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_SVRZJH8.pdf#page=30,PDF page 30: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-06,a,1745.0,False,,a,0.5789473684210527,15.789473684210535,B,False
gen202youd8d72505,education,yougov_no_degree,34.0,37.0,1125.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_SVRZJH8.pdf#page=30,PDF page 30: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-06,a,1745.0,False,,a,0.4788732394366197,-4.225352112676063,B,False
gen202youd8d72505,education,yougov_college_grad,46.0,33.0,620.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_SVRZJH8.pdf#page=30,PDF page 30: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-06,a,1745.0,False,,a,0.5822784810126582,16.45569620253164,B,False
gen202youxi2k24mg,overall,all,39.0,31.0,1728.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_vNnwPx2.pdf,PDF page 95: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-02-09,a,1730.0,False,,a,0.5571428571428572,11.42857142857143,B,False
gen202youxi2k24mg,race,white,34.0,38.0,1140.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_vNnwPx2.pdf,PDF page 95: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-02-09,a,1730.0,False,,a,0.4722222222222222,-5.555555555555557,B,False
gen202youxi2k24mg,race,black,56.0,9.0,212.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_vNnwPx2.pdf,PDF page 95: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-02-09,a,1730.0,False,,a,0.8615384615384616,72.30769230769232,B,False
gen202youxi2k24mg,race,hispanic,43.0,27.0,246.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_vNnwPx2.pdf,PDF page 95: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-02-09,a,1730.0,False,,a,0.6142857142857143,22.85714285714286,B,False
gen202youxi2k24mg,education,yougov_no_degree,31.0,33.0,1090.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_vNnwPx2.pdf,PDF page 95: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-02-09,a,1730.0,False,,a,0.484375,-3.125,B,False
gen202youxi2k24mg,education,yougov_college_grad,53.0,28.0,638.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_vNnwPx2.pdf,PDF page 95: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-02-09,a,1730.0,False,,a,0.654320987654321,30.864197530864203,B,False
gen202you3de5efa3,overall,all,39.0,34.0,1834.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ty7ikPd.pdf#page=52,PDF page 52: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-27,a,1834.0,False,,a,0.5342465753424658,6.849315068493155,B,False
gen202you3de5efa3,race,white,35.0,41.0,1219.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ty7ikPd.pdf#page=52,PDF page 52: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-27,a,1834.0,False,,a,0.4605263157894737,-7.89473684210526,B,False
gen202you3de5efa3,race,black,62.0,6.0,216.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ty7ikPd.pdf#page=52,PDF page 52: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-27,a,1834.0,False,,a,0.9117647058823529,82.35294117647058,B,False
gen202you3de5efa3,race,hispanic,43.0,25.0,276.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ty7ikPd.pdf#page=52,PDF page 52: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-27,a,1834.0,False,,a,0.6323529411764706,26.470588235294116,B,False
gen202you3de5efa3,education,yougov_no_degree,36.0,35.0,1142.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ty7ikPd.pdf#page=52,PDF page 52: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-27,a,1834.0,False,,a,0.5070422535211268,1.408450704225345,B,False
gen202you3de5efa3,education,yougov_college_grad,46.0,33.0,692.0,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Ty7ikPd.pdf#page=52,PDF page 52: Generic Congressional Vote,yougov_pdf_text_banner_adapter_v1,True,a,YouGov,2026-04-27,a,1834.0,False,,a,0.5822784810126582,16.45569620253164,B,False
