bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,issue_code,issue_codes,yea_direction,classification_reason,classification_status
2087068,2218,2026,2026 Regular Session,SB179,"Alabama Uniform Trust Code; amended to conform with Alabama Qualified Dispositions in Trust Act, limit property subject to creditors' claims","Alabama Uniform Trust Code; amended to conform with Alabama Qualified Dispositions in Trust Act, limit property subject to creditors' claims",4,2026-04-17,https://legiscan.com/AL/bill/SB179/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB179.json,,,,no ideological topic detected,unclassified
2043025,2218,2026,2026 Regular Session,SB18,"Taxation; state privilege tax on revenues of pari-mutuel wagering activities, levied","Taxation; state privilege tax on revenues of pari-mutuel wagering activities, levied",1,2026-01-13,https://legiscan.com/AL/bill/SB18/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB18.json,taxes_budget,taxes_budget,-1.0,increases revenue or public spending,rule_directional
2087322,2218,2026,2026 Regular Session,SB180,Board of Pardons and Paroles; commencement date changed to March 1,Board of Pardons and Paroles; commencement date changed to March 1,2,2026-02-05,https://legiscan.com/AL/bill/SB180/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB180.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
2087247,2218,2026,2026 Regular Session,SB181,"Administrative Office of Courts, creation of judicial education nonprofit","Administrative Office of Courts, creation of judicial education nonprofit",1,2026-01-20,https://legiscan.com/AL/bill/SB181/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB181.json,,,,no ideological topic detected,unclassified
2087120,2218,2026,2026 Regular Session,SB182,"Relating to the Advanced Technology and Data Exchange Fund; expenditure of monies from the fund, creation of additional advanced technology and data exchange funds","Relating to the Advanced Technology and Data Exchange Fund; expenditure of monies from the fund, creation of additional advanced technology and data exchange funds",4,2026-04-02,https://legiscan.com/AL/bill/SB182/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB182.json,,,,no ideological topic detected,unclassified
2087349,2218,2026,2026 Regular Session,SB183,Alabama Board of Cosmetology and Barbering; natural hair styling exempt from regulation,Alabama Board of Cosmetology and Barbering; natural hair styling exempt from regulation,4,2026-04-16,https://legiscan.com/AL/bill/SB183/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB183.json,,,,no ideological topic detected,unclassified
2087261,2218,2026,2026 Regular Session,SB184,"Adult Protective Services; Department of Human Resources required to create dementia training, certain employees and contractors required to complete","Adult Protective Services; Department of Human Resources required to create dementia training, certain employees and contractors required to complete",1,2026-01-20,https://legiscan.com/AL/bill/SB184/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB184.json,,,,no ideological topic detected,unclassified
2087155,2218,2026,2026 Regular Session,SB185,Transit authorities; to authorize participation in business organizations,Transit authorities; to authorize participation in business organizations,4,2026-03-31,https://legiscan.com/AL/bill/SB185/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB185.json,,,,no ideological topic detected,unclassified
2087340,2218,2026,2026 Regular Session,SB186,"Motor vehicles, distinctive license plates, issuance of ""Invisible Disability"" plates, authorized","Motor vehicles, distinctive license plates, issuance of ""Invisible Disability"" plates, authorized",1,2026-01-20,https://legiscan.com/AL/bill/SB186/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB186.json,,,,no ideological topic detected,unclassified
2087232,2218,2026,2026 Regular Session,SB187,"Alabama Business and Nonprofit Entities Code. revisions made to clarify procedures, make technical corrections, and codify common law","Alabama Business and Nonprofit Entities Code. revisions made to clarify procedures, make technical corrections, and codify common law",1,2026-01-20,https://legiscan.com/AL/bill/SB187/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB187.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
2089018,2218,2026,2026 Regular Session,SB188,Criminal law; self-defense and defense of others; presumption of unlawful use of force under certain conditions,Criminal law; self-defense and defense of others; presumption of unlawful use of force under certain conditions,1,2026-01-21,https://legiscan.com/AL/bill/SB188/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB188.json,,,,no ideological topic detected,unclassified
2089185,2218,2026,2026 Regular Session,SB189,"Motor vehicles; license plates, validity period extended","Motor vehicles; license plates, validity period extended",1,2026-01-21,https://legiscan.com/AL/bill/SB189/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB189.json,,,,no ideological topic detected,unclassified
2044331,2218,2026,2026 Regular Session,SB19,Health care insurance; to eliminate cost-sharing for screening of men who are at high risk for prostate cancer,Health care insurance; to eliminate cost-sharing for screening of men who are at high risk for prostate cancer,4,2026-02-26,https://legiscan.com/AL/bill/SB19/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB19.json,healthcare,healthcare,,topic detected but direction not safely inferable,topic_only
2089203,2218,2026,2026 Regular Session,SB190,Sales Tax; to exempt Precision Ocular,Sales Tax; to exempt Precision Ocular,4,2026-04-17,https://legiscan.com/AL/bill/SB190/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB190.json,taxes_budget,taxes_budget,1.0,reduces taxes or spending,rule_directional
2089296,2218,2026,2026 Regular Session,SB191,"Homeschooling Opportunities for Military Education (HOME) Act; active military to provide notice and comply with state law relating to home schooled students; local school systems to provide equal access to JROTC programs, facilities, special education services to certain nonenrolled students, and interscholastic activities","Homeschooling Opportunities for Military Education (HOME) Act; active military to provide notice and comply with state law relating to home schooled students; local school systems to provide equal access to JROTC programs, facilities, special education services to certain nonenrolled students, and interscholastic activities",1,2026-01-21,https://legiscan.com/AL/bill/SB191/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB191.json,,,,no ideological topic detected,unclassified
2089241,2218,2026,2026 Regular Session,SB192,"Alabama Crime Victims Compensation Commission, filing of claims further provided for","Alabama Crime Victims Compensation Commission, filing of claims further provided for",1,2026-01-21,https://legiscan.com/AL/bill/SB192/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB192.json,,,,no ideological topic detected,unclassified
2089477,2218,2026,2026 Regular Session,SB193,"Contract Review Permanent Legislative Oversight Committee, review of personal or professional services contracts, limitation that funds be issued on a state warrant removed, occupational and professional licensing boards included as state entities","Contract Review Permanent Legislative Oversight Committee, review of personal or professional services contracts, limitation that funds be issued on a state warrant removed, occupational and professional licensing boards included as state entities",1,2026-01-21,https://legiscan.com/AL/bill/SB193/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB193.json,,,,no ideological topic detected,unclassified
2089109,2218,2026,2026 Regular Session,SB194,"Ethics, eliminate certain notification requirement for candidates to Ethics Commission when otherwise in compliance with law","Ethics, eliminate certain notification requirement for candidates to Ethics Commission when otherwise in compliance with law",4,2026-04-16,https://legiscan.com/AL/bill/SB194/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB194.json,ethics_government,ethics_government,,topic detected but direction not safely inferable,topic_only
2089129,2218,2026,2026 Regular Session,SB195,"Decedents' estates, will contests, removal to circuit court authorized","Decedents' estates, will contests, removal to circuit court authorized",4,2026-03-12,https://legiscan.com/AL/bill/SB195/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB195.json,,,,no ideological topic detected,unclassified
2088984,2218,2026,2026 Regular Session,SB196,"Competitive bidding; purchase and installation of playground equipment by public K-12 schools, exempted","Competitive bidding; purchase and installation of playground equipment by public K-12 schools, exempted",4,2026-03-17,https://legiscan.com/AL/bill/SB196/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB196.json,,,,no ideological topic detected,unclassified
2089352,2218,2026,2026 Regular Session,SB197,Food trucks and other mobile food vendors; require one health inspection and fire inspection to apply statewide,Food trucks and other mobile food vendors; require one health inspection and fire inspection to apply statewide,4,2026-04-09,https://legiscan.com/AL/bill/SB197/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB197.json,,,,no ideological topic detected,unclassified
2089495,2218,2026,2026 Regular Session,SB198,"Prosthetics, Orthotics, and Pedorthics; provider and facility certification by national entity required, continuing education administrative duties required of Alabama Prosthetics and Orthotics Association","Prosthetics, Orthotics, and Pedorthics; provider and facility certification by national entity required, continuing education administrative duties required of Alabama Prosthetics and Orthotics Association",1,2026-01-21,https://legiscan.com/AL/bill/SB198/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB198.json,,,,no ideological topic detected,unclassified
2089424,2218,2026,2026 Regular Session,SB199,"Sex offenders; restrictions for certain sex offenders further provided, Board of Pardons and Paroles authorized to adopt rules","Sex offenders; restrictions for certain sex offenders further provided, Board of Pardons and Paroles authorized to adopt rules",4,2026-04-16,https://legiscan.com/AL/bill/SB199/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB199.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
2037851,2218,2026,2026 Regular Session,SB2,"Liquified petroleum gas; filling, storing cylinders within certain distance of public places prohibited","Liquified petroleum gas; filling, storing cylinders within certain distance of public places prohibited",1,2026-01-13,https://legiscan.com/AL/bill/SB2/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB2.json,,,,no ideological topic detected,unclassified
2044280,2218,2026,2026 Regular Session,SB20,Crimes and offenses; assault of public officials established,Crimes and offenses; assault of public officials established,1,2026-01-13,https://legiscan.com/AL/bill/SB20/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB20.json,,,,no ideological topic detected,unclassified
2089055,2218,2026,2026 Regular Session,SB200,Alabama Office of Minority Affairs; renamed to the Alabama Office of Civic Engagement,Alabama Office of Minority Affairs; renamed to the Alabama Office of Civic Engagement,4,2026-03-05,https://legiscan.com/AL/bill/SB200/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB200.json,,,,no ideological topic detected,unclassified
2089440,2218,2026,2026 Regular Session,SB201,"K-12 education, schools with Junior Reserve Officers' Training Corps (JROTC) required to offer to home schooled and private school students who are dependents of active duty military parents performing certain covered military service","K-12 education, schools with Junior Reserve Officers' Training Corps (JROTC) required to offer to home schooled and private school students who are dependents of active duty military parents performing certain covered military service",2,2026-02-24,https://legiscan.com/AL/bill/SB201/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB201.json,,,,no ideological topic detected,unclassified
2089276,2218,2026,2026 Regular Session,SB202,Montgomery County; sheriff; expense allowance and salary,Montgomery County; sheriff; expense allowance and salary,4,2026-03-13,https://legiscan.com/AL/bill/SB202/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB202.json,,,,no ideological topic detected,unclassified
2089072,2218,2026,2026 Regular Session,SB203,"Crimes and procedure; crimes of indecent exposure and other sex crimes further provided to include additional victims; crime of inpatient custodial sexual misconduct, established; domestic violence offenses, further provided to include additional victims and criminal penalties","Crimes and procedure; crimes of indecent exposure and other sex crimes further provided to include additional victims; crime of inpatient custodial sexual misconduct, established; domestic violence offenses, further provided to include additional victims and criminal penalties",4,2026-04-08,https://legiscan.com/AL/bill/SB203/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB203.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
2089459,2218,2026,2026 Regular Session,SB204,Local land bank authorities; shorten tax sale redemption period; restrictions on geographic scope; creation of multijurisdictional land banks by agreement; Governor's emergency authorization to create land bank,Local land bank authorities; shorten tax sale redemption period; restrictions on geographic scope; creation of multijurisdictional land banks by agreement; Governor's emergency authorization to create land bank,1,2026-01-21,https://legiscan.com/AL/bill/SB204/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB204.json,taxes_budget,taxes_budget,,topic detected but direction not safely inferable,topic_only
2090090,2218,2026,2026 Regular Session,SB205,"Underground Damage Prevention Program; One-Call Notification System, further provided for complex or large projects, sunset extended","Underground Damage Prevention Program; One-Call Notification System, further provided for complex or large projects, sunset extended",4,2026-03-18,https://legiscan.com/AL/bill/SB205/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB205.json,,,,no ideological topic detected,unclassified
2090065,2218,2026,2026 Regular Session,SB206,Legislature; codification of 2025 Regular Session acts and Code Commissioner technical revisions into Code of Alabama 1975,Legislature; codification of 2025 Regular Session acts and Code Commissioner technical revisions into Code of Alabama 1975,4,2026-04-17,https://legiscan.com/AL/bill/SB206/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB206.json,,,,no ideological topic detected,unclassified
2094853,2218,2026,2026 Regular Session,SB207,"Captive insurers, additional requirements, certain minimum paid in capital amounts increased","Captive insurers, additional requirements, certain minimum paid in capital amounts increased",1,2026-01-27,https://legiscan.com/AL/bill/SB207/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB207.json,,,,no ideological topic detected,unclassified
2094969,2218,2026,2026 Regular Session,SB208,State rural electrification authorities and electric membership corporations; removes requirement for Department of Finance approval for issuance of bonds,State rural electrification authorities and electric membership corporations; removes requirement for Department of Finance approval for issuance of bonds,1,2026-01-27,https://legiscan.com/AL/bill/SB208/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB208.json,rural_local,rural_local,,topic detected but direction not safely inferable,topic_only
2094812,2218,2026,2026 Regular Session,SB209,"Public K-12 schools; sex education (sex ed) curriculum further provided for, sexual risk avoidance established as sex ed curriculum, policies of local boards of education related to sex ed further provided for, parent or guardian notice of sex ed curriculum required, Attorney General authorized to enforce","Public K-12 schools; sex education (sex ed) curriculum further provided for, sexual risk avoidance established as sex ed curriculum, policies of local boards of education related to sex ed further provided for, parent or guardian notice of sex ed curriculum required, Attorney General authorized to enforce",4,2026-04-17,https://legiscan.com/AL/bill/SB209/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB209.json,,,,no ideological topic detected,unclassified
2047539,2218,2026,2026 Regular Session,SB21,"Offices of Governor; Lieutenant Governor; Justice of the Alabama Supreme Court; judge of the Alabama Court of Civil Appeals or Court of Criminal Appeals; judge of a circuit court or district court; member of the Legislature; Attorney General; State Auditor; Secretary of State; State Treasurer; Commissioner of Agriculture and Industries; member of the State Board of Education; and local sheriff, district attorney, circuit clerk, or constable required to be held by a natural born citizen of the United States, Constitutional Amendment","Offices of Governor; Lieutenant Governor; Justice of the Alabama Supreme Court; judge of the Alabama Court of Civil Appeals or Court of Criminal Appeals; judge of a circuit court or district court; member of the Legislature; Attorney General; State Auditor; Secretary of State; State Treasurer; Commissioner of Agriculture and Industries; member of the State Board of Education; and local sheriff, district attorney, circuit clerk, or constable required to be held by a natural born citizen of the United States, Constitutional Amendment",1,2026-01-23,https://legiscan.com/AL/bill/SB21/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB21.json,rural_local,rural_local,,topic detected but direction not safely inferable,topic_only
2100230,2218,2026,2026 Regular Session,SB210,Chiropractic board; board service and licensure qualifications revised,Chiropractic board; board service and licensure qualifications revised,4,2026-03-30,https://legiscan.com/AL/bill/SB210/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB210.json,,,,no ideological topic detected,unclassified
2094822,2218,2026,2026 Regular Session,SB211,"Sick leave for education employees; direct donation of sick leave authorized, sick leave banks and catastrophic sick leave further provided for, State Board of Education required to adopt a policy, education authorities required to implement a policy, duties of sick leave bank committees revised","Sick leave for education employees; direct donation of sick leave authorized, sick leave banks and catastrophic sick leave further provided for, State Board of Education required to adopt a policy, education authorities required to implement a policy, duties of sick leave bank committees revised",4,2026-04-16,https://legiscan.com/AL/bill/SB211/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB211.json,,,,no ideological topic detected,unclassified
2094871,2218,2026,2026 Regular Session,SB212,"Fayette County; senior property tax exemption authorized, constitutional amendment","Fayette County; senior property tax exemption authorized, constitutional amendment",1,2026-01-27,https://legiscan.com/AL/bill/SB212/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB212.json,taxes_budget,taxes_budget,1.0,reduces taxes or spending,rule_directional
2094832,2218,2026,2026 Regular Session,SB213,Lamar County; senior property tax exemption authorized; constitutional amendment,Lamar County; senior property tax exemption authorized; constitutional amendment,4,2026-02-24,https://legiscan.com/AL/bill/SB213/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB213.json,taxes_budget,taxes_budget,1.0,reduces taxes or spending,rule_directional
2094784,2218,2026,2026 Regular Session,SB214,Amend the Sweet Home Alabama Tourism Investment Act; increase supplemental tax rebate; require certification of project costs,Amend the Sweet Home Alabama Tourism Investment Act; increase supplemental tax rebate; require certification of project costs,1,2026-01-27,https://legiscan.com/AL/bill/SB214/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB214.json,taxes_budget,taxes_budget,-1.0,increases revenue or public spending,rule_directional
2095006,2218,2026,2026 Regular Session,SB215,"Home Builders Licensure Board; proof of liability insurance, signature and attestation requirements of required disclosures, further provided","Home Builders Licensure Board; proof of liability insurance, signature and attestation requirements of required disclosures, further provided",4,2026-03-31,https://legiscan.com/AL/bill/SB215/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB215.json,,,,no ideological topic detected,unclassified
2094746,2218,2026,2026 Regular Session,SB216,"State military; awards criteria revised, new awards established, authority to present prescribed","State military; awards criteria revised, new awards established, authority to present prescribed",1,2026-01-27,https://legiscan.com/AL/bill/SB216/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB216.json,,,,no ideological topic detected,unclassified
2094921,2218,2026,2026 Regular Session,SB217,"Mixed spirit beverages, providing for distribution, retail sale, and tax","Mixed spirit beverages, providing for distribution, retail sale, and tax",1,2026-01-27,https://legiscan.com/AL/bill/SB217/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB217.json,taxes_budget,taxes_budget,,topic detected but direction not safely inferable,topic_only
2101749,2218,2026,2026 Regular Session,SB218,"Motor vehicles; off-road vehicles, operation requirements for use on public roads, provided","Motor vehicles; off-road vehicles, operation requirements for use on public roads, provided",1,2026-01-29,https://legiscan.com/AL/bill/SB218/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB218.json,,,,no ideological topic detected,unclassified
2101875,2218,2026,2026 Regular Session,SB219,"Insurance, to provide that service contract provider registration fees be paid into the Special Examination Revolving Fund instead of the Service Contract Revolving Fund","Insurance, to provide that service contract provider registration fees be paid into the Special Examination Revolving Fund instead of the Service Contract Revolving Fund",4,2026-04-09,https://legiscan.com/AL/bill/SB219/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB219.json,,,,no ideological topic detected,unclassified
2051361,2218,2026,2026 Regular Session,SB22,Boards and commissions; appointment of members revised,Boards and commissions; appointment of members revised,4,2026-04-02,https://legiscan.com/AL/bill/SB22/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB22.json,,,,no ideological topic detected,unclassified
2101883,2218,2026,2026 Regular Session,SB220,Campaign contributions; require disclosure of certain contributions from nonprofit organizations to campaigns; prohibit contributions from nonprofit organizations to PACs,Campaign contributions; require disclosure of certain contributions from nonprofit organizations to campaigns; prohibit contributions from nonprofit organizations to PACs,1,2026-01-29,https://legiscan.com/AL/bill/SB220/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB220.json,voting_elections,voting_elections,,topic detected but direction not safely inferable,topic_only
2101818,2218,2026,2026 Regular Session,SB221,Taxation; to exclude credit card transaction fees from sales and use tax calculations,Taxation; to exclude credit card transaction fees from sales and use tax calculations,4,2026-04-17,https://legiscan.com/AL/bill/SB221/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB221.json,taxes_budget,taxes_budget,,topic detected but direction not safely inferable,topic_only
2101707,2218,2026,2026 Regular Session,SB222,"Motor vehicles; operation of oversized vehicles operated by automated driving systems, prohibited","Motor vehicles; operation of oversized vehicles operated by automated driving systems, prohibited",1,2026-01-29,https://legiscan.com/AL/bill/SB222/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB222.json,,,,no ideological topic detected,unclassified
2101733,2218,2026,2026 Regular Session,SB223,Aviation; restrict the use of Automatic Dependent Surveillance-Broadcast data collected from aircraft,Aviation; restrict the use of Automatic Dependent Surveillance-Broadcast data collected from aircraft,1,2026-01-29,https://legiscan.com/AL/bill/SB223/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB223.json,,,,no ideological topic detected,unclassified
2101796,2218,2026,2026 Regular Session,SB224,"Alabama G.I. Dependent Scholarship Program, veterans, dependents, tuition assistance, disability requirements revised","Alabama G.I. Dependent Scholarship Program, veterans, dependents, tuition assistance, disability requirements revised",1,2026-01-29,https://legiscan.com/AL/bill/SB224/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB224.json,,,,no ideological topic detected,unclassified
2101721,2218,2026,2026 Regular Session,SB225,"Income tax; certain compensation by members of the Alabama National Guard, exempt","Income tax; certain compensation by members of the Alabama National Guard, exempt",1,2026-01-29,https://legiscan.com/AL/bill/SB225/2026,https://alison.legislature.state.al.us/bill-search,AL_2026-2026_Regular_Session_JSON_20260508_83dae6d8cabb24f080c0acbf9b47fb57.zip,AL/2026-2026_Regular_Session/bill/SB225.json,taxes_budget,taxes_budget,1.0,reduces taxes or spending,rule_directional
