county_key,precinct_key,dem_votes,rep_votes,two_party_votes,pres_dem_margin
MOBILE,HOLLINGERS ISLAND ELEM,168,1118,1286,-73.87247278382581
MOBILE,HOLLOWAY ELEM,968,24,992,95.16129032258064
MOBILE,HOLY NAME OF JESUS CH,410,2201,2611,-68.59440827269246
MOBILE,HOPE CHAPEL A_M_E_Z_,984,56,1040,89.23076923076923
MOBILE,JAMES SEALS JR_ PARK & REC,1636,616,2252,45.293072824156305
MOBILE,JOSEPH DOTCH COMM CTR,1024,18,1042,96.54510556621881
MOBILE,J_C_ DAVIS AUDITORIUM,880,1302,2182,-19.34005499541705
MOBILE,J_E_ TURNER ELEM,148,1358,1506,-80.3452855245684
MOBILE,LEINKAUF ELEM,1656,313,1969,68.20721178263078
MOBILE,MAGNOLIA SPRINGS CH,495,1410,1905,-48.031496062992126
MOBILE,MCDAVID JONES ELEM_,173,702,875,-60.457142857142856
MOBILE,MEADOWLAKE ELEM,674,2404,3078,-56.2053281351527
MOBILE,MEMORIAL BAPTIST CH,467,1405,1872,-50.10683760683761
MOBILE,MICHAEL A_ FIGURES COMM,1310,35,1345,94.79553903345725
MOBILE,MOBILE CHRISTIAN CH,1010,2173,3183,-36.53785736726359
MOBILE,MOBILE COMM_ ACTION,864,28,892,93.72197309417041
MOBILE,MOBILE MUSEUM OF ART,535,1150,1685,-36.49851632047478
MOBILE,MOFFETT ROAD AOG,1800,761,2561,40.57008980866849
MOBILE,OUR LADY OF LOURDES CATHOLIC C,1496,1160,2656,12.650602409638553
MOBILE,PALMER PILLIANS MIDDLE,469,460,929,0.9687836383207751
MOBILE,PHILLIPS PREPARATORY,1228,1004,2232,10.03584229390681
MOBILE,REGENCY CH OF CHRIST,1025,937,1962,4.485219164118247
MOBILE,REVELATION BAPTIST CH,1289,57,1346,91.53046062407132
MOBILE,ROBBINS ELEM,739,16,755,95.76158940397352
MOBILE,ROBERT L_ HOPE COMM CTR,828,24,852,94.36619718309859
MOBILE,SARALAND CIVIC CTR,297,1609,1906,-68.83525708289612
MOBILE,SEMMES 1ST BAPTIST CH,1112,2023,3135,-29.059011164274324
MOBILE,SEMMES COMM CTR,201,1749,1950,-79.38461538461539
MOBILE,SHELTON BEACH RD BAPTIST,472,1025,1497,-36.94054776219105
MOBILE,ST ELMO ELEM,331,1329,1660,-60.12048192771084
MOBILE,ST PHILLIP NERI CATHOLIC,283,1576,1859,-69.55352339967725
MOBILE,ST_ MICHAELS CATHOLIC,109,798,907,-75.96471885336274
MOBILE,ST_ PAUL'S EPISCOPAL CH,419,1476,1895,-55.778364116094984
MOBILE,SUNLIGHT AUDITORIUM,1017,27,1044,94.82758620689656
MOBILE,SURGE CH,933,3086,4019,-53.57053993530729
MOBILE,TANNER WILLIAMS ELEM,73,1003,1076,-86.43122676579925
MOBILE,THE RIVER,311,2172,2483,-74.94965767217076
MOBILE,THOMAS SULLIVAN COMM,424,9,433,95.84295612009238
MOBILE,THREE CIRCLE CH,742,659,1401,5.924339757316202
MOBILE,TILLMANS CORNER COMM,467,1721,2188,-57.31261425959781
MOBILE,TREE OF LIFE CHRISTIAN,738,1425,2163,-31.76144244105409
MOBILE,TURNERVILLE BAPTIST CH,156,1777,1933,-83.85928608380755
MOBILE,UNION BAPTIST CH,288,2139,2427,-76.26699629171817
MOBILE,UNIVERSITY CH OF CHRIST,1346,446,1792,50.223214285714285
MOBILE,VIA_ SENIOR CTR,893,1184,2077,-14.010592200288878
MOBILE,VIGOR HIGH SCH,1080,30,1110,94.5945945945946
MOBILE,VOLUNTEERS OF AMERICA,1045,1834,2879,-27.40534907954151
MOBILE,WHISTLER UN METHODIST CH,467,52,519,79.96146435452793
MONROE,ANTIOCH BAPT CH,92,34,126,46.03174603174603
MONROE,BEATRICE TOWN HALL,297,78,375,58.4
MONROE,BETHANY BAPT CH,99,45,144,37.5
MONROE,BETHEL BAPT CH,310,7,317,95.58359621451105
MONROE,BUENA VISTA VRENDEN,132,42,174,51.724137931034484
MONROE,CHRYSLER ELISKA,59,163,222,-46.846846846846844
MONROE,CHURCH OF CHRIST,81,226,307,-47.23127035830619
MONROE,COLEMAN ASSEM OF GOD,7,159,166,-91.56626506024097
MONROE,EXCEL ASSEM OF GOD,169,1161,1330,-74.58646616541354
MONROE,FRISCO BAPT CH,236,308,544,-13.235294117647058
MONROE,GOODWAY FIRE DEPT,12,296,308,-92.20779220779221
MONROE,L PEACHTREE PACK BEND,202,1,203,99.01477832512315
MONROE,LIMESTONE FAULK,33,60,93,-29.032258064516128
MONROE,MEGARGEL ASSEM OF GOD,5,93,98,-89.79591836734694
MONROE,MEXIA FIRE STATION,121,570,691,-64.97829232995659
MONROE,MINEOLA METHODIST CH,11,110,121,-81.81818181818181
MONROE,MONROEVILLE COMM CTR,514,659,1173,-12.361466325660698
MONROE,MONROEVILLE FIRE ST,143,285,428,-33.177570093457945
MONROE,MONROEVILLE HOUSING,341,226,567,20.282186948853617
MONROE,NEW FRANKLIN FIRE DEPT,36,136,172,-58.13953488372093
MONROE,OAK GROVE,20,103,123,-67.47967479674797
MONROE,OLD TEXAS CC SIMPKINS,0,32,32,-100.0
MONROE,PERDUE HILL MAS_ LODGE,133,137,270,-1.4814814814814814
MONROE,PETERMAN WATER DEPT,189,161,350,8.0
MONROE,PHIL BC TUNNEL SPRGS,134,29,163,64.41717791411043
MONROE,SHILOH MISSIONARY,41,22,63,30.158730158730158
MONROE,ST JOHN AME CH,18,5,23,56.52173913043478
MONROE,URIAH FIRE DEPT,56,548,604,-81.45695364238411
MONROE,WAINWRIGHT FINCHBURG,54,69,123,-12.195121951219512
MONTGOMERY,101 LEO DRUM THEATER,967,1661,2628,-26.40791476407915
MONTGOMERY,102 VAUGHN PARK CH,1775,1272,3047,16.50804069576633
MONTGOMERY,103 MUSEUM OF FINE ARTS,1444,787,2231,29.448677722994173
MONTGOMERY,104 WHITFIELD METHODIST,1226,269,1495,64.0133779264214
MONTGOMERY,105 ALDERSGATE METHODIST,1989,367,2356,68.84550084889644
MONTGOMERY,106 CITY OF REFUGE CH,1608,59,1667,92.92141571685663
MONTGOMERY,107 TRENHOLM COMM COLLEGE,939,36,975,92.61538461538461
MONTGOMERY,201 ST PAUL AME CH,1659,424,2083,59.28948631781085
MONTGOMERY,202 BEULAH BAPT CH,1820,41,1861,95.59376679204729
MONTGOMERY,203 HAYNEVILLE RD COMM CTR,740,117,857,72.69544924154026
MONTGOMERY,204 AFED CONFERENCE,2707,166,2873,88.4441350504699
MONTGOMERY,205 SOUTHLAWN BAPT,1182,66,1248,89.42307692307692
MONTGOMERY,206 MACEDONIA MIRACLE,895,96,991,80.62563067608477
MONTGOMERY,207 HUNTER STATION CC,222,94,316,40.50632911392405
MONTGOMERY,208 CATOMA SCH,275,512,787,-30.1143583227446
MONTGOMERY,209 1ST SOUTHERN BAPT,88,194,282,-37.5886524822695
MONTGOMERY,210 PINTLALA FIRE,333,739,1072,-37.87313432835821
MONTGOMERY,211 RUFUS LEWIS LIBRARY,582,25,607,91.76276771004942
MONTGOMERY,301 DALRAIDA CH CHRIST,1076,1781,2857,-24.676233811690583
MONTGOMERY,302 EASTERN HILLS BAPT,795,979,1774,-10.372040586245772
MONTGOMERY,303 EASTMONT BAPT CH,847,1848,2695,-37.142857142857146
MONTGOMERY,304 LAGOON PARK FIRE,899,1394,2293,-21.587440034888793
MONTGOMERY,305 FRAZER METHOIST,2413,1986,4399,9.706751534439645
MONTGOMERY,306 EASTDALE BAPT CH,927,256,1183,56.72020287404903
MONTGOMERY,401 ST_ JAMES BAPT CH,632,46,678,86.4306784660767
MONTGOMERY,402 MCINTYRE CC,1165,34,1199,94.32860717264387
MONTGOMERY,403 CLEVELAND AVE YMCA,943,139,1082,74.3068391866913
MONTGOMERY,404 ASU ACADOME,840,114,954,76.1006289308176
MONTGOMERY,405 HOUSTON HILLS CC,565,163,728,55.21978021978022
MONTGOMERY,406 NEWTOWN COMM CTR,356,30,386,84.4559585492228
MONTGOMERY,407 KING HILL COMM CTR,512,266,778,31.619537275064268
MONTGOMERY,408 HIGHLAND GARDEN COMM CTR,444,197,641,38.53354134165367
MONTGOMERY,409 CHISHOLM CC,516,169,685,50.65693430656934
MONTGOMERY,410 SHERIDAN HEIGHTS CTR,1394,127,1521,83.30046022353714
MONTGOMERY,411 UNION ACADEMY BAPT,54,87,141,-23.404255319148938
MONTGOMERY,412 UNION CHAPEL AME,416,157,573,45.20069808027923
MONTGOMERY,413 PASSION CH MONTGOMERY,1293,352,1645,57.203647416413375
MONTGOMERY,501 1ST CHRISTIAN CH,1556,1896,3452,-9.84936268829664
MONTGOMERY,502 SNOWDOUN WOMEN'S CLUB,144,285,429,-32.86713286713287
MONTGOMERY,503 LAPINE BAPT CH,68,147,215,-36.74418604651163
MONTGOMERY,504 RAMER PUBLIC LIBRARY,137,260,397,-30.9823677581864
MONTGOMERY,505 COVENANT MINISTRIES INTERN,1782,393,2175,63.86206896551724
MONTGOMERY,506 DAVIS CROSSROADS,54,173,227,-52.42290748898679
MONTGOMERY,507 DUBLIN SO MO VFD,101,295,396,-48.98989898989899
MONTGOMERY,508 PINE LEVEL SO MO VFD,114,312,426,-46.478873239436616
MONTGOMERY,509 WOODLAND UN METHODIST,958,1994,2952,-35.09485094850948
MONTGOMERY,510 G_ WASHINGTON SC,1444,2007,3451,-16.314111851637207
MONTGOMERY,511 ARROWHEAD CC,396,834,1230,-35.609756097560975
MONTGOMERY,512 ST JAMES METHODIST,1318,3034,4352,-39.43014705882353
MORGAN,1ST BAPT AUSTINVILLE,764,1193,1957,-21.921308124680635
MORGAN,1ST BAPT CH HARTSELLE,454,2518,2972,-69.44818304172274
MORGAN,AMER LEGION BLDG POST 15,171,418,589,-41.935483870967744
MORGAN,AQUADOME REC CTR,1048,538,1586,32.156368221941996
MORGAN,CARRIE MATTHEWS REC CTR,925,85,1010,83.16831683168317
MORGAN,COTACO FIRE STATION,147,721,868,-66.12903225806451
MORGAN,COUNTY COURTHOUSE,92,306,398,-53.768844221105525
MORGAN,COUNTY DISTRICT 3 VOTING,116,992,1108,-79.06137184115524
MORGAN,CTR SPRINGS METHODIST CH,78,475,553,-71.79023508137432
MORGAN,DANVILLE VFD,43,487,530,-83.77358490566037
MORGAN,DECATUR BAPT CH,876,2053,2929,-40.1843632639126
MORGAN,DECATUR CH OF CHRIST,416,1902,2318,-64.10698878343399
MORGAN,DECATUR FIRE (OLD FLINT),44,297,341,-74.19354838709677
MORGAN,DECATUR FIRE RESCUE #8,155,1041,1196,-74.08026755852843
MORGAN,DECATUR UTILITIES,165,291,456,-27.63157894736842
MORGAN,EPIC CH,386,1138,1524,-49.343832020997375
MORGAN,EVA TOWN HALL,76,755,831,-81.70878459687124
MORGAN,FALKVILLE MUN BLDG,83,811,894,-81.4317673378076
MORGAN,FIRST BIBLE CH,752,1230,1982,-24.117053481331986
MORGAN,FLORETTE VFD,45,334,379,-76.2532981530343
MORGAN,FORT DECATUR REC,708,1083,1791,-20.938023450586265
MORGAN,GUM POND FIRE STATION,30,243,273,-78.02197802197803
MORGAN,JOHN J SPARKMAN CIVIC,497,3632,4129,-75.92637442480019
MORGAN,LACEY'S SPRING SR CTR,145,895,1040,-72.11538461538461
MORGAN,LEBANON BAPT CH,44,436,480,-81.66666666666667
MORGAN,MACEDONIA C P CH,66,78,144,-8.333333333333334
MORGAN,MASSEY FIRE STATION #1,49,500,549,-82.14936247723134
MORGAN,NEEL UNITED METHODIST CH,153,1531,1684,-81.8289786223278
MORGAN,NEW CTR BAPT CH,93,1108,1201,-84.51290591174022
MORGAN,ODEN RIDGE FIRE DEPT,33,430,463,-85.7451403887689
MORGAN,PRICEVILLE MUN BLDG,355,2962,3317,-78.59511606873681
MORGAN,S_A_V_E_S_ FIRE DEPT #1,149,1249,1398,-78.68383404864092
MORGAN,TRI-COUNTY VFD,48,577,625,-84.64
MORGAN,TRINITY MUN BLDG,271,1105,1376,-60.61046511627907
MORGAN,TURNER SURLES COMM CTR,245,13,258,89.92248062015504
MORGAN,T_C_ ALMON REC CTR,262,1090,1352,-61.24260355029586
MORGAN,UNION HILL SR CTR,196,1519,1715,-77.14285714285714
MORGAN,W MORGAN E LAWRENCE W&S,88,671,759,-76.81159420289855
MORGAN,WESTMEADE BAPT CH,339,438,777,-12.741312741312742
PERRY,ARMORY,864,348,1212,42.57425742574257
PERRY,COMMUNITY LIFE BLDG,826,44,870,89.88505747126437
PERRY,EAST PERRY,44,79,123,-28.45528455284553
PERRY,HAMBURG VFD,109,71,180,21.11111111111111
PERRY,HEIBERGER,47,189,236,-60.16949152542373
PERRY,HINTON HALL,115,0,115,100.0
PERRY,NORTH PERRY,36,145,181,-60.22099447513812
PERRY,OFS FIRE STATION,76,103,179,-15.083798882681565
PERRY,RADFORDVILLE,47,49,96,-2.0833333333333335
PERRY,SEVERE,11,60,71,-69.01408450704226
PERRY,UNIONTOWN CITY HALL,354,45,399,77.44360902255639
PERRY,WEST PERRY,263,61,324,62.34567901234568
PICKENS,ALICEVILLE,1230,450,1680,46.42857142857143
PICKENS,BENEVOLA,12,45,57,-57.89473684210526
PICKENS,BETHLEHEM,4,117,121,-93.38842975206612
PICKENS,CARROLLTON / SPEEDS MILL,413,582,995,-16.984924623115578
PICKENS,COCHRANE / DANCY,132,48,180,46.666666666666664
PICKENS,ETHELSVILLE,30,104,134,-55.223880597014926
PICKENS,FAIRVIEW / ZION,36,789,825,-91.27272727272727
PICKENS,FORREST,23,207,230,-80.0
PICKENS,GORDO,368,1092,1460,-49.58904109589041
PICKENS,KIRK,12,223,235,-89.7872340425532
PICKENS,LIBERTY,83,233,316,-47.46835443037975
PICKENS,MACEDONIA,154,38,192,60.416666666666664
PICKENS,MCSHAN,28,85,113,-50.442477876106196
PICKENS,PALMETTO,22,202,224,-80.35714285714286
PICKENS,PICKENSVILLE,193,132,325,18.76923076923077
PICKENS,PINE GROVE,26,103,129,-59.689922480620154
PICKENS,REFORM,469,685,1154,-18.71750433275563
PICKENS,SAPPS,352,57,409,72.12713936430318
PICKENS,SPRING HILL,20,28,48,-16.666666666666668
PIKE,ANTIOCH CH OF CHRIST,42,243,285,-70.52631578947368
PIKE,BANKS VOTING CTR #1,28,70,98,-42.857142857142854
PIKE,BANKS VOTING CTR #2,76,261,337,-54.896142433234424
PIKE,BRUNDIDGE STATION,140,209,349,-19.770773638968482
PIKE,CHINA GROVE,86,108,194,-11.34020618556701
PIKE,COLLEGEDALE CH OF CHRIST,520,901,1421,-26.81210415200563
PIKE,DUNN'S VOTING CTR #1,13,10,23,13.043478260869565
PIKE,DUNN'S VOTING CTR #2,26,123,149,-65.1006711409396
PIKE,EBENEZER VOTING CTR,22,50,72,-38.888888888888886
PIKE,EBENEZER VOTING CTR #2,32,93,125,-48.8
PIKE,ENON CO BLDG,22,194,216,-79.62962962962963
PIKE,FIRST BAPT CH,380,854,1234,-38.41166936790924
PIKE,GALLOWAY RD COMM CTR,497,97,594,67.34006734006734
PIKE,GOLDEN SATELLITE BLDG,143,179,322,-11.180124223602485
PIKE,GOSHEN TOWN HALL,60,317,377,-68.16976127320955
PIKE,HAMILTON CROSS ROADS,19,182,201,-81.09452736318408
PIKE,HENDERSON VOTING CTR #1,8,77,85,-81.17647058823529
PIKE,HENDERSON VOTING CTR #2,24,102,126,-61.904761904761905
PIKE,JOSIE CO BLDG,33,164,197,-66.49746192893402
PIKE,LITTLE OAK SCOTT FARMS BLDG,33,234,267,-75.28089887640449
PIKE,MEEKSVILLE VFD,211,188,399,5.764411027568922
PIKE,OAK BOWERY CH OF CHRIST,57,87,144,-20.833333333333332
PIKE,PIKE CO COURTHOUSE,627,298,925,35.567567567567565
PIKE,RURAL HOME CO BLDG,122,290,412,-40.77669902912621
PIKE,SACO VFD,10,14,24,-16.666666666666668
PIKE,SACO VOTING CTR #2,24,3,27,77.77777777777777
PIKE,SPRINGHILL HOUSING,96,99,195,-1.5384615384615385
PIKE,SPRINGHILL VFD,42,245,287,-70.73170731707317
PIKE,SWEET PILGRIM CH,56,65,121,-7.43801652892562
PIKE,TARENTUM COMM CLUB,66,284,350,-62.285714285714285
PIKE,TENNILLE METHODIST CH,7,78,85,-83.52941176470588
PIKE,TROY PUBLIC LIBRARY,847,163,1010,67.72277227722772
PIKE,TROY REC,542,1303,1845,-41.24661246612466
RANDOLPH,BACON LEVEL,36,274,310,-76.7741935483871
RANDOLPH,BETHEL,11,184,195,-88.71794871794872
RANDOLPH,CAVERS GROVE,19,279,298,-87.24832214765101
RANDOLPH,CORINTH,15,250,265,-88.67924528301887
RANDOLPH,GRAHAM,19,198,217,-82.48847926267281
RANDOLPH,LEVEL ROAD,45,306,351,-74.35897435897436
RANDOLPH,MIDWAY,108,288,396,-45.45454545454545
RANDOLPH,MOORES STORE,16,303,319,-89.96865203761756
RANDOLPH,MORRISON XR FD,70,197,267,-47.56554307116105
RANDOLPH,NATIONAL GUARD ARMORY 1,240,521,761,-36.925098554533506
RANDOLPH,NATIONAL GUARD ARMORY 2,448,681,1129,-20.637732506643047
RANDOLPH,NATIONAL GUARD ARMORY 3,358,514,872,-17.889908256880734
RANDOLPH,NEW HOPE,17,133,150,-77.33333333333333
RANDOLPH,OMAHA,12,213,225,-89.33333333333333
RANDOLPH,OPHELIA,22,196,218,-79.81651376146789
RANDOLPH,PINE HILL,21,279,300,-86.0
RANDOLPH,ROCK MILLS,21,246,267,-84.26966292134831
RANDOLPH,SWAGG,31,254,285,-78.24561403508773
RANDOLPH,TIN SHOP,19,456,475,-92.0
RANDOLPH,WADLEY,61,296,357,-65.82633053221288
RANDOLPH,WEDOWEE CITY HALL 1,137,626,763,-64.08912188728702
RANDOLPH,WEDOWEE CITY HALL 2,68,279,347,-60.80691642651297
RANDOLPH,WEHADKEE,19,56,75,-49.333333333333336
RANDOLPH,WESLEY CHAPEL,11,178,189,-88.35978835978835
RANDOLPH,WILSON STORE,22,160,182,-75.82417582417582
RANDOLPH,WOODLAND FIRE DEPT,64,525,589,-78.26825127334465
RUSSELL,AUSTIN SUMBRY PARK,570,252,822,38.68613138686131
RUSSELL,CENTRAL ACTIVITES BLDG,820,849,1669,-1.737567405632115
RUSSELL,CLAUDE PARKMAN BLDG,420,83,503,66.99801192842942
RUSSELL,COTTONTON FIRE STATION,86,250,336,-48.80952380952381
RUSSELL,CRAWFORD VFD,335,1209,1544,-56.60621761658031
RUSSELL,CVC,586,291,877,33.63740022805017
RUSSELL,DIXIE VFD,98,227,325,-39.69230769230769
RUSSELL,FIRE DEPT HURTSBORO,496,139,635,56.22047244094488
RUSSELL,FT_ MITCHELL COMM CTR,941,841,1782,5.611672278338945
RUSSELL,GOLDEN ACRES BAPT,160,368,528,-39.39393939393939
RUSSELL,HATCHECHUBBEE FIRE,94,100,194,-3.0927835051546393
RUSSELL,LADONIA VFD,529,1514,2043,-48.213411649535
RUSSELL,OLD SEALE C_H_,312,524,836,-25.358851674641148
RUSSELL,PITTSVIEW FIRE,209,106,315,32.698412698412696
RUSSELL,ROY MARTIN CTR,696,1558,2254,-38.243123336291035
RUSSELL,RUSSELL COUNTY C_H_,435,179,614,41.693811074918564
RUSSELL,SPENCER REC CTR,1073,107,1180,81.86440677966101
SHELBY,1ST CHRISTIAN CH,852,1798,2650,-35.698113207547166
SHELBY,1ST PRESBY_ CH,749,2128,2877,-47.93187347931873
SHELBY,ALABASTER LIBERTY BAPTIST,533,332,865,23.23699421965318
SHELBY,ASBURY UN METHODIST,601,2211,2812,-57.254623044096725
SHELBY,BAY SPRINGS BAPTIST,75,745,820,-81.70731707317073
SHELBY,BLACKWATCH SPORTS,716,2949,3665,-60.92769440654843
SHELBY,CAMP BRANCH CIVIC CTR_,149,835,984,-69.71544715447155
SHELBY,CHELSEA CHURCH OF GOD,458,2425,2883,-68.22754075615678
SHELBY,CHELSEA COMM_ CTR_,195,1337,1532,-74.54308093994779
SHELBY,CHRIST UN METHODIST,265,969,1234,-57.05024311183144
SHELBY,CHURCH AT BROOKHILLS,874,2822,3696,-52.705627705627705
SHELBY,CHURCH OF JESUS CHRIST,726,2159,2885,-49.67071057192374
SHELBY,COLUMBIANA REC_ BLDG_,458,1971,2429,-62.28900782214903
SHELBY,CONCORD BAPTIST CH,1273,2338,3611,-29.493215175851564
SHELBY,DUNNAVANT COMM_ CTR_,40,390,430,-81.3953488372093
SHELBY,EVANGEL PRESBY_ CH,910,2589,3499,-47.98513861103172
SHELBY,FAITH PRESBY_ CH,388,1744,2132,-63.60225140712946
SHELBY,FOURMILE FIRE/RESCUE,53,790,843,-87.4258600237248
SHELBY,GREYSTONE FARMS CLUB,177,626,803,-55.91531755915317
SHELBY,HARPERSVILLE COMM_ CTR_,251,671,922,-45.5531453362256
SHELBY,HELENA COMM_ CTR_,1983,5729,7712,-48.57365145228216
SHELBY,HOOVER FIRE STA_ #8,260,867,1127,-53.85980479148181
SHELBY,MEADOWBROOK BAPTIST,1055,1972,3027,-30.294020482325735
SHELBY,MONTEVALLO PARK & REC_,570,678,1248,-8.653846153846153
SHELBY,NEW HOPE CUMBERLAND,298,1405,1703,-65.00293599530241
SHELBY,NEW LIFE ASSEMBLY GOD,460,2367,2827,-67.4566678457729
SHELBY,NORTH SHELBY BAPTIST,407,1448,1855,-56.118598382749326
SHELBY,PEA RIDGE COMM_ CTR_,36,351,387,-81.3953488372093
SHELBY,PELHAM CIVIC COMPLEX,1098,3673,4771,-53.97191364493817
SHELBY,PELHAM PARK & REC_ CTR_,1541,2659,4200,-26.61904761904762
SHELBY,RESTORE-1ST UN METHODIST,1177,3147,4324,-45.55966697502313
SHELBY,RIVERCHASE BAPTIST,540,1208,1748,-38.215102974828376
SHELBY,RIVERCHASE CHURCH CHRIST,998,1884,2882,-30.742539902845245
SHELBY,ROY DOWNS MEMORIAL,1121,2131,3252,-31.05781057810578
SHELBY,SHELBY IRON WORKS,114,839,953,-76.07555089192026
SHELBY,SHOAL CREEK TOWN HALL,311,1313,1624,-61.69950738916256
SHELBY,SOUTHCREST BAPTIST CH,612,2299,2911,-57.952593610443145
SHELBY,STEWART STUDENT RETREAT,658,909,1567,-16.017868538608806
SHELBY,TURNER HOLLIS LEGION,64,252,316,-59.49367088607595
SHELBY,VALLEYDALE BAPTIST,818,3043,3861,-57.62755762755763
SHELBY,VANDIVER SR_ CTR_,54,710,764,-85.86387434554973
SHELBY,VINCENT REVIVAL CTR_,324,853,1177,-44.94477485131691
SHELBY,WILSONVILLE UN METHODIST,145,1311,1456,-80.08241758241758
STCLAIR,ARGO TOWN HALL,463,2263,2726,-66.03081438004402
STCLAIR,ASHVILLE CITY HALL,280,756,1036,-45.945945945945944
STCLAIR,BRANCHVILLE CUMBERLAND,169,1538,1707,-80.199179847686
STCLAIR,CEDAR GROVE BAPTIST CH,208,902,1110,-62.52252252252252
STCLAIR,CELEBRATIONS,145,1321,1466,-80.21828103683492
STCLAIR,CHANDLER MT_ COMM_ CTR_,12,164,176,-86.36363636363636
STCLAIR,COOK SPRGS VFD,74,820,894,-83.44519015659955
STCLAIR,CROPWELL BAPTIST CH,394,2531,2925,-73.05982905982906
STCLAIR,FAIRVIEW CH,8,164,172,-90.69767441860465
STCLAIR,FRIENDSHIP BAPTIST CH,108,1164,1272,-83.01886792452831
STCLAIR,GALLANT VFD,10,144,154,-87.01298701298701
STCLAIR,GUM SPRGS CH,28,446,474,-88.18565400843882
STCLAIR,MOODY CIVIC CTR_,893,3849,4742,-62.33656684943062
STCLAIR,NEW HOPE BAPTIST CH,91,700,791,-76.99115044247787
STCLAIR,NEW LONDON VFD,146,771,917,-68.15703380588877
STCLAIR,NORTH VALLEY CH,536,1621,2157,-50.301344459898004
STCLAIR,ODENVILLE CIVIC CTR_,188,1632,1820,-79.34065934065934
STCLAIR,PELL CITY COMM_ CTR_,614,1684,2298,-46.56222802436902
STCLAIR,PINEDALE VFD,45,592,637,-85.8712715855573
STCLAIR,POPLAR SPRGS CH,30,418,448,-86.60714285714286
STCLAIR,PRESCOTT BAPTIST CH,66,746,812,-83.74384236453201
STCLAIR,RAGLAND TOWN HALL,157,703,860,-63.48837209302326
STCLAIR,RIVERSIDE TOWN HALL,189,923,1112,-66.00719424460432
STCLAIR,SHOAL CREEK COMM_ CTR_,41,435,476,-82.77310924369748
STCLAIR,SLATE UNION CH,29,512,541,-89.27911275415896
STCLAIR,SPRINGVILLE 1ST UNITED,429,3885,4314,-80.11126564673157
STCLAIR,STEELE COMM_ CTR_,57,565,622,-81.67202572347267
STCLAIR,WATTSVILLE VFD,69,883,952,-85.50420168067227
STCLAIR,WHITES CHAPEL TOWN HALL,134,645,779,-65.59691912708601
STCLAIR,WOLF CREEK VFD,32,399,431,-85.1508120649652
SUMTER,BELLAMY COMMUNITY CTR,228,28,256,78.125
SUMTER,BOYD TRAILER,90,44,134,34.32835820895522
SUMTER,COATOPA BEL FIRE DEPT,138,112,250,10.4
SUMTER,CUBA COMMUNITY CTR,387,212,599,29.215358931552586
SUMTER,EMELLE SUMTER TOWN HALL,163,80,243,34.15637860082305
SUMTER,EPES COMMUNITY CTR,230,39,269,71.00371747211896
SUMTER,GAINESVILLE COMMUNITY CTR,286,31,317,80.4416403785489
SUMTER,GEIGER TOWN HALL,125,32,157,59.23566878980892
SUMTER,LIVINGSTON CIVIC CTR,843,577,1420,18.732394366197184
SUMTER,PANOLA TRAILER,197,34,231,70.56277056277057
SUMTER,WARD COMMUNITY CTR,135,82,217,24.42396313364055
SUMTER,WHITFIELD TRAILER,67,5,72,86.11111111111111
SUMTER,YORK SUMTER RESCUE,830,221,1051,57.944814462416744
TALLADEGA,ANTIOCH BAPT CH,669,2094,2763,-51.57437567861021
TALLADEGA,BEMISTON REC CTR,52,254,306,-66.01307189542484
TALLADEGA,BERNEYS STATION VFD,204,124,328,24.390243902439025
TALLADEGA,BETHEL BAPT CH,457,151,608,50.328947368421055
TALLADEGA,BON AIR BAPTIST CH,272,201,473,15.010570824524313
TALLADEGA,BRECON REC CTR,580,590,1170,-0.8547008547008547
TALLADEGA,COUNTY LINE VFD,36,406,442,-83.710407239819
TALLADEGA,EASTABOGA BAPTIST CH,187,540,727,-48.555708390646494
TALLADEGA,FAYETTEVILLE UNITED METHODIST,125,677,802,-68.82793017456359
TALLADEGA,IRONATON VFD,115,585,700,-67.14285714285714
TALLADEGA,J CRAIG SMITH COMM CTR,1991,3338,5329,-25.276787389754176
TALLADEGA,KINGSTON BAPT CH,233,87,320,45.625
TALLADEGA,LAY LAKE VFD,41,628,669,-87.74289985052317
TALLADEGA,LIMBAUGH COMM CTR,902,1643,2545,-29.11591355599214
TALLADEGA,LINCOLN OLD HS GYM,820,2038,2858,-42.61721483554933
TALLADEGA,MABRA CTR,1378,275,1653,66.72716273442227
TALLADEGA,MUNFORD OLD HS GYM,375,1113,1488,-49.596774193548384
TALLADEGA,OAK GROVE CITY HALL,365,788,1153,-36.686903729401564
TALLADEGA,RENFROE VFD,250,770,1020,-50.98039215686274
TALLADEGA,SPRING ST COMM CTR,464,1441,1905,-51.28608923884514
TALLADEGA,ST ANDREWS METHODIST,145,629,774,-62.53229974160207
TALLADEGA,STEMLEY VFD,384,1017,1401,-45.18201284796574
TALLADEGA,SYCAMORE NUTRITION CTR,154,308,462,-33.333333333333336
TALLADEGA,TALLADEGA CENTRAL HS GYM,198,113,311,27.331189710610932
TALLADEGA,WALDO CITY HALL,57,329,386,-70.46632124352331
TALLADEGA,WINTERBORO OLD HIGH SCH GYM,521,800,1321,-21.12036336109008
TALLAPOOSA,A/C HOU AUTH Y&A SERVICE,376,350,726,3.581267217630854
TALLAPOOSA,ALEX CITY FIRE LAKE HILL,131,766,897,-70.79152731326644
TALLAPOOSA,ALEX CITY NATIONAL GUARD,440,1379,1819,-51.62177020340847
