county_key,precinct_key,dem_votes,rep_votes,two_party_votes,pres_dem_margin
BLOUNT,ONEONTA,384,2014,2398,-67.97331109257715
BLOUNT,PINE MOUNTAIN,28,391,419,-86.63484486873509
BLOUNT,PROVISIONAL,0,0,0,
BLOUNT,REMLAP,91,965,1056,-82.76515151515152
BLOUNT,ROCK SPRINGS,40,483,523,-84.70363288718929
BLOUNT,ROSA,58,647,705,-83.54609929078015
BLOUNT,ROYAL,39,353,392,-80.10204081632654
BLOUNT,SMOKE RISE,95,1095,1190,-84.03361344537815
BLOUNT,SNEAD COMMUNITY CTR,78,1025,1103,-85.856754306437
BLOUNT,ST_ MOUNTAIN,66,1478,1544,-91.45077720207254
BLOUNT,SUGAR CREEK BANGOR,25,475,500,-90.0
BLOUNT,SUMMIT,49,386,435,-77.47126436781609
BLOUNT,SUSAN MOORE,93,762,855,-78.24561403508773
BULLOCK,ABERFOIL,139,67,206,34.95145631067961
BULLOCK,ABSENTEE,266,48,314,69.4267515923567
BULLOCK,CORINTH,18,34,52,-30.76923076923077
BULLOCK,CORNERSTONE,192,76,268,43.28358208955224
BULLOCK,FITZPATRICK,69,148,217,-36.40552995391705
BULLOCK,GUERRYTON/SEHOY PLANT RD,72,4,76,89.47368421052632
BULLOCK,INDIAN CREEK,73,39,112,30.357142857142858
BULLOCK,INVERNESS,40,53,93,-13.978494623655914
BULLOCK,MIDWAY,449,27,476,88.65546218487395
BULLOCK,PEACHBURG,78,21,99,57.57575757575758
BULLOCK,PEROTE,55,68,123,-10.56910569105691
BULLOCK,POST OAK,83,187,270,-38.51851851851852
BULLOCK,PROVISIONAL,0,0,0,
BULLOCK,SARDIS,101,22,123,64.22764227642277
BULLOCK,THOMPSON,78,29,107,45.794392523364486
BULLOCK,THREE NOTCH US HWY 82 E,115,16,131,75.57251908396947
BULLOCK,UNION SPRINGS ARMORY,1702,300,2002,70.02997002997003
BUTLER,ABSENTEE,168,78,246,36.58536585365854
BUTLER,BOLLING-VOTING HOUSE,38,82,120,-36.666666666666664
BUTLER,CENTER HILL-VOTING HOUSE,73,54,127,14.960629921259843
BUTLER,CENTRAL VOL_ FIRE DEPT_,218,231,449,-2.89532293986637
BUTLER,CHAPMAN POST OFFICE,25,120,145,-65.51724137931035
BUTLER,DUNBAR COMMUNITY CTR_,803,162,965,66.42487046632124
BUTLER,FOREST HOME - VOTING HOUS,23,105,128,-64.0625
BUTLER,FRIENDSHIP OLD SCHOOL,9,117,126,-85.71428571428571
BUTLER,GARLAND-VOTING HOUSE,80,185,265,-39.62264150943396
BUTLER,GREENVILLE POLICE DEPART_,634,580,1214,4.448105436573312
BUTLER,HARRISON - VOTING HOUSE,24,205,229,-79.03930131004367
BUTLER,HEALTH DEPARTMENT,415,749,1164,-28.694158075601376
BUTLER,INDUSTRY,4,132,136,-94.11764705882354
BUTLER,MANNINGHAM - VOTING HOUSE,110,115,225,-2.2222222222222223
BUTLER,MCKENZIE TOWN HALL,94,253,347,-45.821325648414984
BUTLER,MCLAINS - VOTING HOUSE,99,399,498,-60.24096385542169
BUTLER,MIDWAY - VOTING HOUSE,71,149,220,-35.45454545454545
BUTLER,MONTEREY - OLD SCHOOL HOU,31,22,53,16.9811320754717
BUTLER,PROVIDENCE-VOTING HOUSE,120,308,428,-43.925233644859816
BUTLER,PROVISIONAL,6,8,14,-14.285714285714286
BUTLER,ROCKY CREEK-VOTING HOUSE,40,237,277,-71.11913357400722
BUTLER,SEARCY - VOLUNTEER FIRE,60,142,202,-40.59405940594059
BUTLER,SR_ MUTLI PURPOSE CTR_,561,324,885,26.779661016949152
BUTLER,STEINER'S STORE,20,144,164,-75.60975609756098
CALHOUN,1ST UNITED METH - WEAVER,416,1724,2140,-61.12149532710281
CALHOUN,ABSENTEE,423,961,1384,-38.872832369942195
CALHOUN,ALEXANDRIA CIVITAN CLUB,325,1843,2168,-70.01845018450184
CALHOUN,ANGEL FIRE STATION,118,586,704,-66.47727272727273
CALHOUN,ANNISTON 1ST PRSBY CH,122,244,366,-33.333333333333336
CALHOUN,ANNISTON CARVER CENTER,301,3,304,98.02631578947368
CALHOUN,ANNISTON GOLDEN SPRINGS,803,1831,2634,-39.028094153378895
CALHOUN,ANNISTON MEETING CTR,1560,288,1848,68.83116883116882
CALHOUN,ANNISTON THANKFUL BAPT,302,47,349,73.06590257879657
CALHOUN,ASBERRY BAPTIST CHURCH,91,875,966,-81.15942028985508
CALHOUN,BETTA VIEW CHURCH CHRIST,295,1303,1598,-63.07884856070088
CALHOUN,BOILING SPRINGS BAPT CH,55,465,520,-78.84615384615384
CALHOUN,BYNUM COMMUNITY CTR,312,1560,1872,-66.66666666666667
CALHOUN,CALHOUN CO HEALTH DEPT,441,343,784,12.5
CALHOUN,CALHOUN CO HWY DEPT,42,39,81,3.7037037037037037
CALHOUN,CHOCCOLOCCO COMM CTR,195,1035,1230,-68.29268292682927
CALHOUN,DEARMANVILLE UNITED METH,115,673,788,-70.81218274111676
CALHOUN,EAGLEPOINT CHURCH,493,860,1353,-27.12490761271249
CALHOUN,EULATON UNITED METHODIST,123,543,666,-63.06306306306306
CALHOUN,FOUR MILE METHODIST CH,81,368,449,-63.919821826280625
CALHOUN,FRIENDSHIP BAPTIST CHURCH,96,776,872,-77.98165137614679
CALHOUN,FRIENDSHIP COMM_ CENTER,266,1228,1494,-64.3908969210174
CALHOUN,GLENWOOD MEADOWS MTG RM,471,732,1203,-21.69576059850374
CALHOUN,GOD'S COVENANT MINISTRY,205,377,582,-29.553264604810998
CALHOUN,HOBSON CITY - CITY HALL,318,42,360,76.66666666666667
CALHOUN,JACKSONVILLE 1ST BAPTIST,382,899,1281,-40.359094457455114
CALHOUN,JACKSONVILLE WESTSIDE BAPT,317,308,625,1.44
CALHOUN,LEATHERWOOD RD CIVIL DEF,251,955,1206,-58.37479270315091
CALHOUN,MENTAL HEALTH CTR,332,197,529,25.519848771266542
CALHOUN,MT VIEW BAPTIST,85,603,688,-75.29069767441861
CALHOUN,OAK GROVE BAPTIST CH,60,625,685,-82.48175182481752
CALHOUN,OHATCHEE 1ST BAPTIST CH,207,1241,1448,-71.40883977900552
CALHOUN,OXFORD CHEAHA CLUBHOUSE,168,533,701,-52.06847360912982
CALHOUN,OXFORD LAKE PARK CIVIC CTR,300,761,1061,-43.449575871819036
CALHOUN,OXFORD PUBLIC LIBRARY,150,365,515,-41.74757281553398
CALHOUN,PIEDMONT FIRE STATION,322,1230,1552,-58.50515463917526
CALHOUN,PIEDMONT REC BUILDING,81,483,564,-71.27659574468085
CALHOUN,PROVISIONAL,44,59,103,-14.563106796116505
CALHOUN,S HIGHLAND COMMUNITY CTR,625,158,783,59.642401021711365
CALHOUN,SAKS HIGH SCHOOL,820,1782,2602,-36.971560338201385
CALHOUN,THE DONOHO SCHOOL,185,573,758,-51.187335092348285
CALHOUN,TRINITY MISSIONARY BAPT,40,243,283,-71.73144876325088
CALHOUN,WEBSTERS CHAPEL FIRE DEPT,77,824,901,-82.90788013318534
CALHOUN,WEST PARK HEIGHTS BAPTIST,149,1060,1209,-75.35153019023987
CALHOUN,WHITE PLAINS 1ST BAPTIST,96,782,878,-78.13211845102505
CALHOUN,WHITE PLAINS VFD,50,427,477,-79.03563941299791
CALHOUN,WIGGINS COMMUNITY CTR,532,11,543,95.94843462246777
CHAMBERS,ABSENTEE,195,332,527,-25.996204933586338
CHAMBERS,BUFFALO,118,152,270,-12.592592592592593
CHAMBERS,CUSSETA,83,187,270,-38.51851851851852
CHAMBERS,FIVE POINTS,163,89,252,29.365079365079364
CHAMBERS,FREDONIA,68,266,334,-59.2814371257485
CHAMBERS,HUGULEY,417,1138,1555,-46.366559485530544
CHAMBERS,LAFAYETTE,899,449,1348,33.38278931750742
CHAMBERS,LAKEVIEW,67,246,313,-57.18849840255591
CHAMBERS,LANETT,1508,927,2435,23.860369609856264
CHAMBERS,MILLTOWN,54,124,178,-39.325842696629216
CHAMBERS,MT_ OLIVE,60,82,142,-15.492957746478874
CHAMBERS,PENTON,26,97,123,-57.72357723577236
CHAMBERS,PROVISIONAL,21,40,61,-31.147540983606557
CHAMBERS,RIDGE GROVE,137,165,302,-9.271523178807946
CHAMBERS,SPARKLING SPRINGS,5,46,51,-80.3921568627451
CHAMBERS,STANDING ROCK,24,229,253,-81.02766798418972
CHAMBERS,STROUD,95,71,166,14.457831325301205
CHAMBERS,STURKIE,189,202,391,-3.3248081841432224
CHAMBERS,UNION HILL,19,150,169,-77.51479289940828
CHAMBERS,VALLEY SPORTSPLEX,1423,2696,4119,-30.90555960184511
CHAMBERS,WAVERLY,48,88,136,-29.41176470588235
CHAMBERS,WEST CHAMBERS,165,67,232,42.241379310344826
CHEROKEE,ABSENTEE,84,344,428,-60.74766355140187
CHEROKEE,BROOMTOWN FIRE DEPT,30,287,317,-81.07255520504732
CHEROKEE,CEDAR BLUFF 1ST BAPTIST,173,846,1019,-66.045142296369
CHEROKEE,CONGREGATIONAL METHODIST,29,141,170,-65.88235294117646
CHEROKEE,DANIELS CHAPEL FELLOWSHIP,21,128,149,-71.81208053691275
CHEROKEE,EBENEZER FELLOWSHIP HALL,133,235,368,-27.717391304347824
CHEROKEE,FRIENDSHIP BAPT FELLOWSHIP,13,168,181,-85.6353591160221
CHEROKEE,GAYLESVILLE CITY HALL,26,329,355,-85.35211267605634
CHEROKEE,GOSHEN METHODIST CHURCH,29,294,323,-82.04334365325077
CHEROKEE,LEESBURG FEMA BLDG,133,779,912,-70.83333333333333
CHEROKEE,MCCORDS CROSSROADS FIRE,21,312,333,-87.38738738738739
CHEROKEE,MELROSE BAPTIST CHURCH,50,163,213,-53.051643192488264
CHEROKEE,MT CALVARY BAPTIST CHURCH,36,78,114,-36.8421052631579
CHEROKEE,MT WEISNER FIRE HALL,33,197,230,-71.30434782608695
CHEROKEE,NEW HOPE METHODIST,58,240,298,-61.07382550335571
CHEROKEE,PROVISIONAL,2,16,18,-77.77777777777777
CHEROKEE,ROCK RUN CHURCH,8,109,117,-86.32478632478633
CHEROKEE,SAND ROCK TOWN HALL,65,714,779,-83.31193838254173
CHEROKEE,SHADY GROVE CHURCH,45,126,171,-47.36842105263158
CHEROKEE,SPRING CREEK VFD,41,389,430,-80.93023255813954
CHEROKEE,SPRING GARDEN FIRE STN,49,475,524,-81.29770992366412
CHEROKEE,THE ROC,419,1987,2406,-65.17040731504572
CHEROKEE,THE VALLEY CHURCH,10,166,176,-88.63636363636364
CHEROKEE,TUCKER'S CHAPEL FIRE DEPT,20,173,193,-79.27461139896373
CHEROKEE,UNITY MISSIONARY BAPTIST,19,257,276,-86.23188405797102
CHILTON,ABSENTEE,413,481,894,-7.6062639821029085
CHILTON,AMERICAN LEGION POST,439,600,1039,-15.495668912415784
CHILTON,CANE CREEK - GAP OF MTN,43,615,658,-86.93009118541033
CHILTON,CLANTON RECREATION,225,1567,1792,-74.88839285714286
CHILTON,COLLINS CHAPEL FIRE STATION,39,325,364,-78.57142857142857
CHILTON,COURTHOUSE,129,877,1006,-74.35387673956262
CHILTON,ENTERPRISE FIRE STATION,102,811,913,-77.65607886089813
CHILTON,FAIRVIEW FIRE STATION,69,609,678,-79.64601769911505
CHILTON,ISABELLA FIRE STATIONS,82,473,555,-70.45045045045045
CHILTON,JEMISON CITY HALL,328,1291,1619,-59.48116121062384
CHILTON,LIBRARY,125,989,1114,-77.55834829443447
CHILTON,MAPLESVILLE LIBRARY,244,444,688,-29.069767441860463
CHILTON,MARS HILL - W CHILTON FS SPLIT,68,640,708,-80.7909604519774
CHILTON,PROVIDENCE BAPTIST CHURCH,144,1099,1243,-76.83024939662108
CHILTON,PROVIDENCE E CHILTON FS,47,547,594,-84.17508417508418
CHILTON,PROVISIONAL,2,13,15,-73.33333333333333
CHILTON,SOUTH CHILTON FIRE,59,684,743,-84.11843876177659
CHILTON,THORSBY TOWN HALL,127,1113,1240,-79.51612903225806
CHILTON,UNION GROVE FIRE STATION,69,996,1065,-87.04225352112677
CHILTON,VERBENA FIRE STATION,157,907,1064,-70.48872180451127
CHOCTAW,ABSENTEE,156,218,374,-16.577540106951872
CHOCTAW,ARARAT,34,124,158,-56.962025316455694
CHOCTAW,BARRYTOWN,4,202,206,-96.11650485436893
CHOCTAW,BLADON SPRINGS,63,11,74,70.27027027027027
CHOCTAW,BOGUELOOSA,8,276,284,-94.36619718309859
CHOCTAW,BRANCH,258,54,312,65.38461538461539
CHOCTAW,BUTLER,385,913,1298,-40.67796610169491
CHOCTAW,CHAPPELL HILL,7,242,249,-94.37751004016064
CHOCTAW,CROMWELL,106,31,137,54.74452554744526
CHOCTAW,CROSSROADS,73,39,112,30.357142857142858
CHOCTAW,CULLOMBURG,112,81,193,16.06217616580311
CHOCTAW,GILBERTOWN,55,295,350,-68.57142857142857
CHOCTAW,HALSELL,56,17,73,53.42465753424658
CHOCTAW,HURRICANE,6,42,48,-75.0
CHOCTAW,INTERSECTION,73,2,75,94.66666666666667
CHOCTAW,ISNEY,8,37,45,-64.44444444444444
CHOCTAW,LAVACA,115,84,199,15.577889447236181
CHOCTAW,LISMAN,291,17,308,88.96103896103897
CHOCTAW,LUSK,3,193,196,-96.93877551020408
CHOCTAW,MELVIN,77,55,132,16.666666666666668
CHOCTAW,MT_ STERLING,104,63,167,24.550898203592816
CHOCTAW,PELHAM,78,21,99,57.57575757575758
CHOCTAW,PENNINGTON,253,106,359,40.94707520891365
CHOCTAW,PLEASANT VALLEY,6,177,183,-93.44262295081967
CHOCTAW,PROVISIONAL,0,4,4,-100.0
CHOCTAW,PUSHMATAHA,101,20,121,66.94214876033058
CHOCTAW,RIDERWOOD,108,17,125,72.8
CHOCTAW,ROCK SPRINGS,2,91,93,-95.6989247311828
CHOCTAW,SILAS,108,239,347,-37.752161383285305
CHOCTAW,SOUWILPA,8,70,78,-79.48717948717949
CHOCTAW,TOOMEY,71,83,154,-7.792207792207792
CHOCTAW,TOXEY,131,197,328,-20.121951219512194
CHOCTAW,WOMACK HILL,23,70,93,-50.53763440860215
CHOCTAW,YANTLEY,226,15,241,87.55186721991701
CLARKE,ABSENTEE,259,355,614,-15.635179153094462
CLARKE,ANTIOCH FIRE DEPT,167,244,411,-18.734793187347933
CLARKE,BASHI METHODIST CHURCH,19,84,103,-63.10679611650485
CLARKE,CHOCTAW BLUFF FIRE STN,188,90,278,35.25179856115108
CLARKE,CITY HALL - JACKSON,571,421,992,15.120967741935484
CLARKE,COFFEEVILLE TOWN HALL,206,320,526,-21.673003802281368
CLARKE,FULTON FIRE STATION,180,514,694,-48.126801152737755
CLARKE,GAINESTOWN,467,48,515,81.35922330097087
CLARKE,GOSPORT FIRE DEPT,113,25,138,63.768115942028984
CLARKE,GROVE HILL CITY HALL,106,337,443,-52.144469525959366
CLARKE,GROVE HILL OLD ENGINEERS,192,320,512,-25.0
CLARKE,GROVE HILL-NATIONAL GUARD,214,92,306,39.869281045751634
CLARKE,HELWESTERN VFD,51,271,322,-68.32298136645963
CLARKE,HOPEWELL BAPTIST CHURCH,1,104,105,-98.0952380952381
CLARKE,JACKSON DOWNTOWN FIRE,338,419,757,-10.700132100396301
CLARKE,JACKSON NATIONAL GUARD,83,520,603,-72.4709784411277
CLARKE,JACKSON-SKIPPER FIRE STN,273,526,799,-31.664580725907385
CLARKE,MORNING STAR CHURCH #2,229,26,255,79.6078431372549
CLARKE,NETTLESBORO FIRE STATION,78,116,194,-19.587628865979383
CLARKE,OPINE - TALLAHATTA,4,114,118,-93.22033898305085
CLARKE,PROVISIONAL,37,31,68,8.823529411764707
CLARKE,ROCKVILLE VOTING,106,56,162,30.864197530864196
CLARKE,SALITPA FIRE DEPT,69,92,161,-14.285714285714286
CLARKE,SPARE,0,0,0,
CLARKE,SPRINGFIELD METH CHURCH,12,302,314,-92.35668789808918
CLARKE,T'VILLE BASHI FIRE,262,453,715,-26.713286713286713
CLARKE,THOMASVILLE CITY HALL,304,665,969,-37.254901960784316
CLARKE,THOMASVILLE NAT'L GUARD,548,235,783,39.97445721583652
CLARKE,WALKER SPR OVERSTREET GRO,223,154,377,18.30238726790451
CLARKE,WALNUT GROVE MISSIONARY,134,32,166,61.44578313253012
CLARKE,WHATLEY,131,86,217,20.737327188940093
CLARKE,WINN FIRE DEPT,184,88,272,35.294117647058826
CLAY,ABSENTEE,85,259,344,-50.58139534883721
CLAY,ASHLAND ARMORY,325,1131,1456,-55.357142857142854
CLAY,BARFIELD VOL_ FIRE,64,511,575,-77.73913043478261
CLAY,BLUFF SPRINGS FIRE,22,354,376,-88.29787234042553
CLAY,COLETA VALLEY FIRE,9,130,139,-87.05035971223022
CLAY,CRAGFORD FIRE,15,137,152,-80.26315789473684
CLAY,DELTA COMMUNITY CTR,11,226,237,-90.71729957805907
CLAY,HIGHLAND COPPERMINE,7,188,195,-92.82051282051282
CLAY,HIPINE FIRE DEPT,5,91,96,-89.58333333333333
CLAY,HOLLINS COMM_ CENTER,26,256,282,-81.56028368794327
CLAY,IDAHO FIRE DEPARTMENT,15,221,236,-87.28813559322033
CLAY,MELLOW VALLEY HIGH,20,324,344,-88.37209302325581
CLAY,MILLERVILLE FIRE,80,270,350,-54.285714285714285
CLAY,OLD LINEVILLE ELEMENTARY,452,726,1178,-23.2597623089983
CLAY,PROVISIONAL,3,15,18,-66.66666666666667
CLAY,SHINBONE VFD,27,170,197,-72.58883248730965
CLAY,TRI-COMMUNITY FIRE,71,236,307,-53.74592833876221
CLEBURNE,ABEL VOTING HOUSE,6,162,168,-92.85714285714286
CLEBURNE,ABSENTEE,35,224,259,-72.97297297297297
CLEBURNE,BORDEN SPRINGS VOL_ FIRE,21,106,127,-66.92913385826772
CLEBURNE,CHULAFINNEE MASONIC,119,625,744,-68.01075268817205
CLEBURNE,EDWARDSVILLE COMM_,15,300,315,-90.47619047619048
CLEBURNE,FRUITHURST CITY HALL,34,265,299,-77.25752508361204
CLEBURNE,GREENS CHAPEL UMC,18,166,184,-80.43478260869566
CLEBURNE,HEFLIN RECREATIONAL CTR_,241,1236,1477,-67.36628300609344
CLEBURNE,HOPEWELL SCHOOL,27,434,461,-88.28633405639913
CLEBURNE,MICAVILLE VFD,10,290,300,-93.33333333333333
CLEBURNE,MUSCADINE VFD,15,156,171,-82.45614035087719
CLEBURNE,OAK LEVEL PINEYWDS,27,291,318,-83.01886792452831
CLEBURNE,PLAINVIEW COMMUNITY CTR_,12,151,163,-85.2760736196319
CLEBURNE,PROVISIONAL,0,26,26,-100.0
CLEBURNE,RANBURNE VFD,61,1025,1086,-88.76611418047882
CLEBURNE,TURKEY HEAVEN VFD,43,307,350,-75.42857142857143
COFFEE,ABSENTEE,202,651,853,-52.63774912075029
COFFEE,BASIN,30,273,303,-80.1980198019802
COFFEE,BLUFF SPRINGS,9,77,86,-79.06976744186046
COFFEE,CHESTNUT GROVE VOTING,3,126,129,-95.34883720930233
COFFEE,COOL SPRINGS,75,604,679,-77.90868924889543
COFFEE,DAMASCUS SENIOR CENTER,32,426,458,-86.02620087336244
COFFEE,EANON,15,362,377,-92.04244031830238
COFFEE,ELBA NATIONAL GUARD,102,261,363,-43.80165289256198
COFFEE,ELBA REC CENTER,169,699,868,-61.05990783410138
COFFEE,ENTERPRISE REC_ CENTER,467,2258,2725,-65.72477064220183
COFFEE,EPRISE STATE COMM COLLEGE,357,856,1213,-41.13767518549052
COFFEE,FARM CTR_ COMM_ ROOM,87,570,657,-73.51598173515981
COFFEE,FRISCO,88,313,401,-56.109725685785534
COFFEE,GOODMAN,37,384,421,-82.42280285035629
COFFEE,HERITAGE UMC,515,1165,1680,-38.69047619047619
COFFEE,HOLLEY'S STORE,3,88,91,-93.4065934065934
COFFEE,INO SENIOR CENTER,8,169,177,-90.96045197740114
COFFEE,JOHNS CHAPEL AME,828,632,1460,13.424657534246576
