source_file_id,parser_name,input_candidate_rows,output_candidate_rows,input_votes,output_votes,vote_delta,reconciliation_status,note
SRC-E9C97C697D4A5FAC8DC1,louisiana_by_precinct_csv,228,3,31256,31256,0,exact,
SRC-EB5B7E882F0D8B96FFFD,louisiana_by_precinct_csv,312,3,44239,44239,0,exact,
SRC-EC5AA5AAF2FECFACF18D,louisiana_by_precinct_csv,135,5,13956,13956,0,exact,
SRC-F193474474B8410001DE,louisiana_by_precinct_csv,62,2,10781,10781,0,exact,
SRC-F2347DD8188572215E7F,louisiana_by_precinct_csv,118,2,8375,8375,0,exact,
SRC-F474707D2FB26FD6A84F,louisiana_by_precinct_csv,60,2,8926,8926,0,exact,
SRC-F4CB11642B9C3E91146E,louisiana_by_precinct_csv,207,3,22312,22312,0,exact,
SRC-F61FCBBCD53DA699DAC4,louisiana_by_precinct_csv,248,2,35720,35720,0,exact,
SRC-F7A395572B0CF27A11AF,louisiana_by_precinct_csv,200,5,6098,6098,0,exact,
SRC-F8D1008D3108D8144C9C,louisiana_by_precinct_csv,76,2,7028,7028,0,exact,
SRC-FC5468D4ED21B942EEBC,louisiana_by_precinct_csv,132,3,14828,14828,0,exact,
SRC-FD4B4D817D43BC674101,louisiana_by_precinct_csv,70,2,10395,10395,0,exact,
SRC-009A75E5ACF24491AEEF,louisiana_by_precinct_csv,102,3,11933,11933,0,exact,
SRC-011B77949F99ECFE517E,louisiana_by_precinct_csv,178,2,11480,11480,0,exact,
SRC-02DD4960E43473C7D486,louisiana_by_precinct_csv,270,5,14025,14025,0,exact,
SRC-043521729F43C1D4A317,louisiana_by_precinct_csv,148,4,7851,7851,0,exact,
SRC-07830D027048D5F466E3,louisiana_by_precinct_csv,96,2,8225,8225,0,exact,
SRC-10345FF46A323251C8B5,louisiana_by_precinct_csv,228,2,21191,21191,0,exact,
SRC-10C944E3203EAA32BCC7,louisiana_by_precinct_csv,128,2,7740,7740,0,exact,
SRC-10E7854A5269A8001C90,louisiana_by_precinct_csv,212,2,27716,27716,0,exact,
SRC-16BF226DA8F771153EE1,louisiana_by_precinct_csv,50,2,7335,7335,0,exact,
SRC-17D004C766F710373CAF,louisiana_by_precinct_csv,98,2,13415,13415,0,exact,
SRC-18691AD32C57846358D2,louisiana_by_precinct_csv,98,2,10409,10409,0,exact,
SRC-19A34F6EAE00D71B2861,louisiana_by_precinct_csv,150,5,8932,8932,0,exact,
SRC-1B38EC83F476763CC0AC,louisiana_by_precinct_csv,290,2,24412,24412,0,exact,
SRC-1BA41AFA8FDE6ABEE750,louisiana_by_precinct_csv,81,3,10248,10248,0,exact,
SRC-1CECDD73DD01811116F2,louisiana_by_precinct_csv,76,2,8665,8665,0,exact,
SRC-1DB1BBF5A7250C899ACC,louisiana_by_precinct_csv,441,3,22340,22340,0,exact,
SRC-246239DD583CB2DD885A,louisiana_by_precinct_csv,88,4,6884,6884,0,exact,
SRC-2F7D6EFF38BDBDD3D924,louisiana_by_precinct_csv,106,2,7871,7871,0,exact,
SRC-3266617EAEECE166778B,louisiana_by_precinct_csv,106,2,5367,5367,0,exact,
SRC-3763B55072AA3BAB6FB6,louisiana_by_precinct_csv,87,3,6769,6769,0,exact,
SRC-38E4C62BAB8A128B469A,louisiana_by_precinct_csv,870,6,35281,35281,0,exact,
SRC-39574BD3D59C998DC5B0,louisiana_by_precinct_csv,70,2,8794,8794,0,exact,
SRC-3ACE7EF0F64B165FFB59,louisiana_by_precinct_csv,54,2,7001,7001,0,exact,
SRC-412715177FC0B7CE3176,louisiana_by_precinct_csv,102,2,12805,12805,0,exact,
SRC-4266BF2CA9601AE9FF38,louisiana_by_precinct_csv,81,3,9474,9474,0,exact,
SRC-4BC7C93E2EDE838A5B1A,louisiana_by_precinct_csv,60,2,10339,10339,0,exact,
SRC-4C26821942BBF8D333CD,louisiana_by_precinct_csv,84,2,9278,9278,0,exact,
SRC-4CD02A2A3496F5CD7994,louisiana_by_precinct_csv,126,2,11820,11820,0,exact,
SRC-4CE3681BF4A43D76CD82,louisiana_by_precinct_csv,82,2,9293,9293,0,exact,
SRC-4D1B7510DC21BAF11784,louisiana_by_precinct_csv,165,3,10119,10119,0,exact,
SRC-5193310F603A122228C4,louisiana_by_precinct_csv,256,4,9559,9559,0,exact,
SRC-55E2808219EEF3249A9A,louisiana_by_precinct_csv,128,2,10403,10403,0,exact,
SRC-5C9FCAB38E78B0B0ECD4,louisiana_by_precinct_csv,267,3,14180,14180,0,exact,
SRC-5CB831A4411CF98CEF92,louisiana_by_precinct_csv,186,2,22742,22742,0,exact,
SRC-5CDF42801C96938E1A2D,louisiana_by_precinct_csv,184,2,7699,7699,0,exact,
SRC-5E7F5A8D4002064E2295,louisiana_by_precinct_csv,228,3,16110,16110,0,exact,
SRC-5F2707805516DDB15D40,louisiana_by_precinct_csv,196,4,13543,13543,0,exact,
SRC-60C1D98A7E27B9379AEF,louisiana_by_precinct_csv,100,4,10812,10812,0,exact,
SRC-61F30CC7A5D8992F2DF3,louisiana_by_precinct_csv,86,2,13665,13665,0,exact,
SRC-623A4A535E37AC24D449,louisiana_by_precinct_csv,170,2,24559,24559,0,exact,
SRC-6868373F3C005194CBCF,louisiana_by_precinct_csv,60,2,6713,6713,0,exact,
SRC-6AECB3DD03A8FBDA3806,louisiana_by_precinct_csv,216,4,11935,11935,0,exact,
SRC-739B762613B1028C0780,louisiana_by_precinct_csv,112,2,8674,8674,0,exact,
SRC-75681E4078C6F2E69A97,louisiana_by_precinct_csv,176,2,8040,8040,0,exact,
SRC-76BB29A6AE449F40C7D3,louisiana_by_precinct_csv,202,2,18482,18482,0,exact,
SRC-7D70E13C47D1FE2FD7ED,louisiana_by_precinct_csv,340,2,32957,32957,0,exact,
SRC-82110E3179E7FC26B664,louisiana_by_precinct_csv,108,2,8263,8263,0,exact,
SRC-824DDF362019FBF8FC3A,louisiana_by_precinct_csv,44,2,5773,5773,0,exact,
SRC-82C611C95BEDC3709F11,louisiana_by_precinct_csv,180,6,6949,6949,0,exact,
SRC-8688300CC8146D1B0C7A,louisiana_by_precinct_csv,75,3,10657,10657,0,exact,
SRC-86B0CE8B3EFE1A9EFD68,louisiana_by_precinct_csv,92,2,8344,8344,0,exact,
SRC-89E911F20338F4CA18BA,louisiana_by_precinct_csv,294,2,14229,14229,0,exact,
SRC-8E37077E51A560A4D16D,louisiana_by_precinct_csv,276,6,9243,9243,0,exact,
SRC-90827C4C9D988F640A83,louisiana_by_precinct_csv,60,2,4158,4158,0,exact,
SRC-92C9DF1419B18D16D237,louisiana_by_precinct_csv,54,2,9051,9051,0,exact,
SRC-96BF092229AC44374984,louisiana_by_precinct_csv,276,3,11954,11954,0,exact,
SRC-97356E4513AA66B13AC7,louisiana_by_precinct_csv,70,2,7277,7277,0,exact,
SRC-998027A0CD9A304B94DC,louisiana_by_precinct_csv,50,2,6890,6890,0,exact,
SRC-9B9D0E2E3F7E262720D6,louisiana_by_precinct_csv,188,4,6436,6436,0,exact,
SRC-9E9F905093128DC23925,louisiana_by_precinct_csv,96,3,6993,6993,0,exact,
SRC-A0CAD0884C998F7BBDA3,louisiana_by_precinct_csv,208,2,29880,29880,0,exact,
SRC-A406E64839D530AAE75C,louisiana_by_precinct_csv,92,2,8295,8295,0,exact,
SRC-A60EC88A4671F6CD6F00,louisiana_by_precinct_csv,190,2,16185,16185,0,exact,
SRC-A6E539A35C5FCA133605,louisiana_by_precinct_csv,54,2,8108,8108,0,exact,
SRC-A7CB799FBFDE6D222769,louisiana_by_precinct_csv,192,3,12973,12973,0,exact,
SRC-AD7E6B7A5C180E9C6EEA,louisiana_by_precinct_csv,42,2,11055,11055,0,exact,
SRC-B4149C4E1828FA14A900,louisiana_by_precinct_csv,228,3,13359,13359,0,exact,
SRC-BC7401FA10ED54CA7ED8,louisiana_by_precinct_csv,250,2,28464,28464,0,exact,
SRC-BC74281BB381545A0EAE,louisiana_by_precinct_csv,64,2,6150,6150,0,exact,
SRC-BF04D7FF2ED7FD076F6B,louisiana_by_precinct_csv,174,2,24933,24933,0,exact,
SRC-C125E94F09E0895E9074,louisiana_by_precinct_csv,90,2,10460,10460,0,exact,
SRC-C229585826979359131E,louisiana_by_precinct_csv,48,2,9204,9204,0,exact,
SRC-C43A7F4DFC48E7951FF3,louisiana_by_precinct_csv,171,3,7107,7107,0,exact,
SRC-C4AE5F716E342B8E2810,louisiana_by_precinct_csv,102,2,9653,9653,0,exact,
SRC-C6310A832FE4119C8F3B,louisiana_by_precinct_csv,135,3,9323,9323,0,exact,
SRC-CB0AAFE2C6FDB5747D80,louisiana_by_precinct_csv,321,3,27528,27528,0,exact,
SRC-CEC716C4A96CC86DE5C5,louisiana_by_precinct_csv,477,3,25842,25842,0,exact,
SRC-D143342ED4F37D206E4F,louisiana_by_precinct_csv,56,2,3965,3965,0,exact,
SRC-D1608AC62A128DF7B151,louisiana_by_precinct_csv,112,4,6192,6192,0,exact,
SRC-D2C4E47115F93917B680,louisiana_by_precinct_csv,152,2,18626,18626,0,exact,
SRC-D4166D36F6AF58CD2053,louisiana_by_precinct_csv,328,2,28138,28138,0,exact,
SRC-D5739BB682D73142E126,louisiana_by_precinct_csv,68,2,8468,8468,0,exact,
SRC-D57F4F54B7E188D667C2,louisiana_by_precinct_csv,214,2,23687,23687,0,exact,
SRC-D950A6886046148D21C0,louisiana_by_precinct_csv,296,2,36645,36645,0,exact,
SRC-DF1374BFAD1ADE25DB3F,louisiana_by_precinct_csv,178,2,13277,13277,0,exact,
SRC-DF4F511C6467D65AAF2C,louisiana_by_precinct_csv,138,3,13173,13173,0,exact,
SRC-DF56EB319150A5961FA4,louisiana_by_precinct_csv,50,2,7609,7609,0,exact,
SRC-E7A4D910D7EB812A9832,louisiana_by_precinct_csv,50,2,8969,8969,0,exact,
SRC-E8BE39692FADD96DC324,louisiana_by_precinct_csv,76,2,6120,6120,0,exact,
SRC-EAD1A1FFD597F39C84DE,louisiana_by_precinct_csv,150,2,30616,30616,0,exact,
SRC-EC8065C4189D72E66D2F,louisiana_by_precinct_csv,108,2,10796,10796,0,exact,
SRC-ED69A89A724BAEAB7666,louisiana_by_precinct_csv,64,2,8980,8980,0,exact,
SRC-EDD1BA928A43DC060C2F,louisiana_by_precinct_csv,72,2,9324,9324,0,exact,
SRC-EE680048430363799988,louisiana_by_precinct_csv,231,3,21667,21667,0,exact,
SRC-EFB5DD50A7D00144CF2D,louisiana_by_precinct_csv,190,5,12594,12594,0,exact,
SRC-F48C485BBFB1561BBDBC,louisiana_by_precinct_csv,76,2,13309,13309,0,exact,
SRC-F666B938E71B28FBD63C,louisiana_by_precinct_csv,90,2,6261,6261,0,exact,
SRC-F6805420D61A2F3CA609,louisiana_by_precinct_csv,58,2,3888,3888,0,exact,
SRC-F6E51D127EA5CC455144,louisiana_by_precinct_csv,240,5,13078,13078,0,exact,
SRC-F7AA7190091323A2D66A,louisiana_by_precinct_csv,154,2,17463,17463,0,exact,
SRC-F899C3BA760F6069F83D,louisiana_by_precinct_csv,60,2,4925,4925,0,exact,
SRC-F9A7BF41774BEDFC4CA9,louisiana_by_precinct_csv,58,2,4770,4770,0,exact,
SRC-FC2ECFD938155934D710,louisiana_by_precinct_csv,94,2,12000,12000,0,exact,
SRC-FC674F5169CCCF6071AA,louisiana_by_precinct_csv,104,2,10545,10545,0,exact,
SRC-FD1A4698EDA205553E09,louisiana_by_precinct_csv,62,2,8909,8909,0,exact,
SRC-FDCD939F7A3E851D2EDF,louisiana_by_precinct_csv,124,2,17176,17176,0,exact,
SRC-017E333C5DF0DCEABF8C,louisiana_by_precinct_csv,194,2,12810,12810,0,exact,
SRC-01A2ED341FFE3187D302,louisiana_by_precinct_csv,78,2,11306,11306,0,exact,
SRC-0283E50D9D8EEE819239,louisiana_by_precinct_csv,176,2,29871,29871,0,exact,
SRC-042581F3A5EDF43BB7C5,louisiana_by_precinct_csv,198,2,25810,25810,0,exact,
SRC-04DA1B496CEF16E9F695,louisiana_by_precinct_csv,80,2,10774,10774,0,exact,
SRC-05AC19A23087E32AB612,louisiana_by_precinct_csv,178,2,26347,26347,0,exact,
SRC-06C28893AC1518E7E807,louisiana_by_precinct_csv,262,2,22687,22687,0,exact,
SRC-07FE1C19D49FC6CC1761,louisiana_by_precinct_csv,384,8,11143,11143,0,exact,
SRC-0A32A80242F3BEDF0A31,louisiana_by_precinct_csv,58,2,7186,7186,0,exact,
SRC-0C745488C98C3ED865B1,louisiana_by_precinct_csv,108,2,10780,10780,0,exact,
SRC-0CB0EFD814608FD7D5AA,louisiana_by_precinct_csv,138,3,8360,8360,0,exact,
SRC-14A0EC0821618C7505DD,louisiana_by_precinct_csv,264,3,32532,32532,0,exact,
SRC-14FE9DC45E367B26DCA1,louisiana_by_precinct_csv,140,4,8000,8000,0,exact,
SRC-1A353F410957EF19800F,louisiana_by_precinct_csv,236,4,16584,16584,0,exact,
SRC-1C71BE29EEEF22B57EB4,louisiana_by_precinct_csv,222,2,27721,27721,0,exact,
SRC-20239D46E4E6830A260F,louisiana_by_precinct_csv,146,2,26772,26772,0,exact,
SRC-23080C084DFCAF45280F,louisiana_by_precinct_csv,90,2,10814,10814,0,exact,
SRC-25BDA9CD94EC0177B6E6,louisiana_by_precinct_csv,82,2,12641,12641,0,exact,
SRC-260C4F01E7A6B51A228C,louisiana_by_precinct_csv,164,4,11704,11704,0,exact,
SRC-26D4DC6D3D94414E5A14,louisiana_by_precinct_csv,68,2,12079,12079,0,exact,
SRC-2943B2B1D98AA8943C41,louisiana_by_precinct_csv,132,3,10476,10476,0,exact,
SRC-2AF2736310D2B411E4A5,louisiana_by_precinct_csv,142,2,22549,22549,0,exact,
SRC-30D33F5749A0AD4D4DF0,louisiana_by_precinct_csv,72,2,8454,8454,0,exact,
SRC-328F8597B67706CAACC4,louisiana_by_precinct_csv,90,3,11134,11134,0,exact,
SRC-34D1FDEFDA1EA6AFF813,louisiana_by_precinct_csv,208,2,29374,29374,0,exact,
SRC-38918784054B078330A7,louisiana_by_precinct_csv,156,3,11984,11984,0,exact,
SRC-3BD9BB5DAF711F5F5724,louisiana_by_precinct_csv,78,2,8184,8184,0,exact,
SRC-3D7C901506A8001018C3,louisiana_by_precinct_csv,352,4,27205,27205,0,exact,
SRC-4FB45975C27ABC7E5EF0,louisiana_by_precinct_csv,48,2,11814,11814,0,exact,
SRC-5014F6FC922C937D328C,louisiana_by_precinct_csv,156,2,12383,12383,0,exact,
SRC-54390FC65ACB654FFC7E,louisiana_by_precinct_csv,117,3,8966,8966,0,exact,
SRC-55D7A8C09689247AADD5,louisiana_by_precinct_csv,64,2,5787,5787,0,exact,
SRC-563C53886967BACAE5FC,louisiana_by_precinct_csv,64,2,8306,8306,0,exact,
SRC-57C0BED941E53D8FE6F2,louisiana_by_precinct_csv,52,2,10261,10261,0,exact,
SRC-58938C6770AAE462A08A,louisiana_by_precinct_csv,168,3,10578,10578,0,exact,
SRC-5FD034906F6E73EA8DD7,louisiana_by_precinct_csv,80,2,12904,12904,0,exact,
SRC-6082BFA713212D36E387,louisiana_by_precinct_csv,84,2,11655,11655,0,exact,
SRC-65F0BD3082BB014A96FE,louisiana_by_precinct_csv,390,3,33109,33109,0,exact,
SRC-65FA4E1B29B2E46C7761,louisiana_by_precinct_csv,50,2,8102,8102,0,exact,
SRC-67BC207709D2FADF7623,louisiana_by_precinct_csv,70,2,11412,11412,0,exact,
SRC-6BF4F311534614EAC2A1,louisiana_by_precinct_csv,54,2,11270,11270,0,exact,
SRC-72A5794EEEC7EDE2903C,louisiana_by_precinct_csv,168,4,10346,10346,0,exact,
SRC-75DD0FE8E9CB2144088C,louisiana_by_precinct_csv,76,2,9767,9767,0,exact,
SRC-77CCA6765D7871A7E7E6,louisiana_by_precinct_csv,96,2,11720,11720,0,exact,
SRC-7B1C5D6B5B50FEE1E088,louisiana_by_precinct_csv,80,2,10092,10092,0,exact,
SRC-7B25C86C88C8F658FC8A,louisiana_by_precinct_csv,58,2,8208,8208,0,exact,
SRC-7E0DD9976F3ADFE1E2BF,louisiana_by_precinct_csv,248,2,25386,25386,0,exact,
SRC-7E8DAC2E167E9DFEEDC8,louisiana_by_precinct_csv,200,5,12653,12653,0,exact,
SRC-7F4D8B147539CED69828,louisiana_by_precinct_csv,170,5,12349,12349,0,exact,
SRC-7FEF741C149B3CD89766,louisiana_by_precinct_csv,132,3,11300,11300,0,exact,
SRC-812B7936364713CAF420,louisiana_by_precinct_csv,102,3,11290,11290,0,exact,
SRC-81C2BD267367BBC046BC,louisiana_by_precinct_csv,333,3,25316,25316,0,exact,
SRC-85C16675E29279300A25,louisiana_by_precinct_csv,228,6,8690,8690,0,exact,
SRC-85F0DCB91FDC713F7ED3,louisiana_by_precinct_csv,58,2,12051,12051,0,exact,
SRC-88E7ABC63DF19EA0DDB8,louisiana_by_precinct_csv,140,2,13851,13851,0,exact,
SRC-8905A2C94F01F12FB25B,louisiana_by_precinct_csv,185,5,9237,9237,0,exact,
SRC-8AC49F6102BF3A43C085,louisiana_by_precinct_csv,84,3,6999,6999,0,exact,
SRC-8E7DBDC792C40ABACF56,louisiana_by_precinct_csv,138,2,22787,22787,0,exact,
SRC-8FF3A82B04BF586B8689,louisiana_by_precinct_csv,81,3,11134,11134,0,exact,
SRC-90DA14E2394BCF9D8B54,louisiana_by_precinct_csv,135,3,8400,8400,0,exact,
SRC-94FBDC7FD68A8DAD7598,louisiana_by_precinct_csv,68,2,10530,10530,0,exact,
SRC-967FD2694E33AA47EB35,louisiana_by_precinct_csv,46,2,4917,4917,0,exact,
SRC-96B689B92BEFE5B2BA8F,louisiana_by_precinct_csv,60,2,10818,10818,0,exact,
SRC-98ABD65CAEF01AB8FCD6,louisiana_by_precinct_csv,50,2,10344,10344,0,exact,
SRC-9A4D2DC6F1C40187A52B,louisiana_by_precinct_csv,288,3,23321,23321,0,exact,
SRC-9D2C1A505730E413341F,louisiana_by_precinct_csv,88,2,10191,10191,0,exact,
SRC-AEC5EB848B0CF65334EF,louisiana_by_precinct_csv,260,2,25517,25517,0,exact,
SRC-B9E683ED5A36ED40F21A,louisiana_by_precinct_csv,276,4,20612,20612,0,exact,
SRC-BD817354634CD2D99B0F,louisiana_by_precinct_csv,78,3,10588,10588,0,exact,
SRC-BE05017E3B9A3F75DC60,louisiana_by_precinct_csv,66,3,7846,7846,0,exact,
SRC-BEE757731D3EB2E5D619,louisiana_by_precinct_csv,162,2,14099,14099,0,exact,
SRC-C859E8C473C3210A4ACB,louisiana_by_precinct_csv,68,2,13649,13649,0,exact,
SRC-C94B91C97F8A67EB3421,louisiana_by_precinct_csv,82,2,12209,12209,0,exact,
SRC-CCA590CFADF9AAB6B3CE,louisiana_by_precinct_csv,50,2,11363,11363,0,exact,
SRC-CCE07AD765B369307D1D,louisiana_by_precinct_csv,100,2,11762,11762,0,exact,
SRC-CDDDEC2FB5B089BC03ED,louisiana_by_precinct_csv,136,4,9127,9127,0,exact,
SRC-CF8F835637189C065290,louisiana_by_precinct_csv,92,2,7884,7884,0,exact,
SRC-D3A2F389C28E121D2969,louisiana_by_precinct_csv,112,2,10577,10577,0,exact,
SRC-DC99B0C32E364B8E85C9,louisiana_by_precinct_csv,90,2,9402,9402,0,exact,
SRC-E1679C4FD43B0EC83818,louisiana_by_precinct_csv,74,2,10746,10746,0,exact,
SRC-E2388D0B019A371FFF38,louisiana_by_precinct_csv,140,2,32466,32466,0,exact,
SRC-E388DDC0153485EF6C4F,louisiana_by_precinct_csv,50,2,9783,9783,0,exact,
SRC-E5FFC801ADFA9782BDB7,louisiana_by_precinct_csv,158,2,12653,12653,0,exact,
SRC-EA05C2C3548E6BA36531,louisiana_by_precinct_csv,202,2,33437,33437,0,exact,
SRC-ED0CEE881292A37E09C3,louisiana_by_precinct_csv,404,4,33076,33076,0,exact,
SRC-F8EC7EAAC347CA76E6E0,louisiana_by_precinct_csv,64,2,11292,11292,0,exact,
SRC-FE19177FEC3BA7D0A5AB,louisiana_by_precinct_csv,357,3,25196,25196,0,exact,
SRC-FEEFD28951805B722BAC,louisiana_by_precinct_csv,276,3,26580,26580,0,exact,
SRC-04F746416F26C246C659,louisiana_by_precinct_csv,455,5,42167,42167,0,exact,
SRC-0884592A64745363AB7C,louisiana_by_precinct_csv,56,2,13618,13618,0,exact,
SRC-0A41D744C5B679D48A40,louisiana_by_precinct_csv,102,3,11341,11341,0,exact,
SRC-0ADC45799A10955E188C,louisiana_by_precinct_csv,258,2,26354,26354,0,exact,
SRC-0BA2A51ED7F6D3C08A6C,louisiana_by_precinct_csv,102,3,11716,11716,0,exact,
SRC-0BCFCE11FB1D8328155D,louisiana_by_precinct_csv,58,2,10353,10353,0,exact,
SRC-0CF7460EF57209645395,louisiana_by_precinct_csv,164,4,10154,10154,0,exact,
SRC-0E25B7698445D3F9B32B,louisiana_by_precinct_csv,178,2,37127,37127,0,exact,
SRC-104767039B3D2E2A9814,louisiana_by_precinct_csv,90,2,15111,15111,0,exact,
SRC-1073719DE1163DC47D6D,louisiana_by_precinct_csv,120,3,18625,18625,0,exact,
SRC-118E009ED89EF3E7D032,louisiana_by_precinct_csv,230,5,11808,11808,0,exact,
SRC-11F2CB47802977FC0CA3,louisiana_by_precinct_csv,76,2,11072,11072,0,exact,
SRC-166E92F11672AC5D0A84,louisiana_by_precinct_csv,66,2,16649,16649,0,exact,
SRC-183E071E8D0DCA26AD95,louisiana_by_precinct_csv,492,3,33506,33506,0,exact,
SRC-1BF7C91EAAC39C1DABDD,louisiana_by_precinct_csv,164,4,15830,15830,0,exact,
SRC-1D91454B03A5A3784B3E,louisiana_by_precinct_csv,58,2,13430,13430,0,exact,
SRC-1DBD6C32295FE9837949,louisiana_by_precinct_csv,88,2,13647,13647,0,exact,
SRC-1E46F9DB5BB727A60E11,louisiana_by_precinct_csv,92,4,12921,12921,0,exact,
SRC-1E515AD238F5819A2859,louisiana_by_precinct_csv,220,2,39259,39259,0,exact,
SRC-254FDF82869243061714,louisiana_by_precinct_csv,99,3,12412,12412,0,exact,
SRC-26A27836B87FE185E23E,louisiana_by_precinct_csv,108,3,10646,10646,0,exact,
SRC-26AE3F676D9278DB8980,louisiana_by_precinct_csv,210,3,14765,14765,0,exact,
SRC-27B0A43C994E345413BF,louisiana_by_precinct_csv,184,2,30659,30659,0,exact,
SRC-27BD6E8B1BB4AC9EF256,louisiana_by_precinct_csv,258,2,32065,32065,0,exact,
SRC-29A1982E6530D467DB0C,louisiana_by_precinct_csv,460,5,28537,28537,0,exact,
SRC-2E5054F8118E68465D45,louisiana_by_precinct_csv,264,4,12968,12968,0,exact,
SRC-30C24CDDAD6A0747A80C,louisiana_by_precinct_csv,231,3,14038,14038,0,exact,
SRC-30C3EAF895649093C821,louisiana_by_precinct_csv,238,2,26281,26281,0,exact,
SRC-335A926950A158517C67,louisiana_by_precinct_csv,216,4,15142,15142,0,exact,
SRC-34AC7B3FC00F9B4281E0,louisiana_by_precinct_csv,156,4,8132,8132,0,exact,
SRC-367421D03B3FA7452527,louisiana_by_precinct_csv,108,2,19320,19320,0,exact,
SRC-3771876C1591FDDEF4BC,louisiana_by_precinct_csv,52,2,13398,13398,0,exact,
SRC-3ED479B4E97711D6B61F,louisiana_by_precinct_csv,371,7,12345,12345,0,exact,
SRC-3F290CE4E23034AEC4C9,louisiana_by_precinct_csv,64,2,10548,10548,0,exact,
SRC-42B8772C25CF53F8D992,louisiana_by_precinct_csv,46,2,14701,14701,0,exact,
SRC-441DD07D83F57BCE6B8F,louisiana_by_precinct_csv,115,5,11500,11500,0,exact,
SRC-4471A03B3C9FE2C8BF39,louisiana_by_precinct_csv,94,2,12692,12692,0,exact,
SRC-47C0BEAFEA009912437C,louisiana_by_precinct_csv,117,3,14837,14837,0,exact,
SRC-4A8CE221FBAEE39E1EB4,louisiana_by_precinct_csv,64,2,15885,15885,0,exact,
SRC-4EAC67B92A8872EAE566,louisiana_by_precinct_csv,80,2,11406,11406,0,exact,
SRC-4EF75D5FB07406B9358F,louisiana_by_precinct_csv,46,2,15206,15206,0,exact,
SRC-520B8EDBB47BD9E045F9,louisiana_by_precinct_csv,54,2,11127,11127,0,exact,
SRC-52949B72AF157EFF2D1C,louisiana_by_precinct_csv,78,2,13934,13934,0,exact,
SRC-52D099F6A883B8550FAE,louisiana_by_precinct_csv,156,2,30422,30422,0,exact,
SRC-5552576556F8550CBA68,louisiana_by_precinct_csv,70,2,10902,10902,0,exact,
SRC-578DC4CB664AD0438161,louisiana_by_precinct_csv,66,2,13705,13705,0,exact,
SRC-580993D3DBA7157CA96F,louisiana_by_precinct_csv,148,2,22814,22814,0,exact,
SRC-583A9C81519A213E7074,louisiana_by_precinct_csv,312,4,16289,16289,0,exact,
SRC-58BA3CEB991D7EB95272,louisiana_by_precinct_csv,676,4,37092,37092,0,exact,
SRC-599DCE58AB16EEE4329B,louisiana_by_precinct_csv,158,2,13581,13581,0,exact,
SRC-5A8EFFE44A048831649E,louisiana_by_precinct_csv,160,5,14030,14030,0,exact,
SRC-5B0E8974CD99CCD85829,louisiana_by_precinct_csv,182,2,47002,47002,0,exact,
SRC-5BDE4E7D88C94A823782,louisiana_by_precinct_csv,194,2,49999,49999,0,exact,
SRC-6172B8C2D583187E226A,louisiana_by_precinct_csv,112,2,8405,8405,0,exact,
SRC-6417B9CF16DA908E3AC6,louisiana_by_precinct_csv,200,4,12782,12782,0,exact,
SRC-64A5779B9F852AC7AB5E,louisiana_by_precinct_csv,104,4,10920,10920,0,exact,
SRC-68CD758E1257CFDEE79C,louisiana_by_precinct_csv,168,3,12659,12659,0,exact,
SRC-691AD7DBF89C725C20E8,louisiana_by_precinct_csv,330,3,34163,34163,0,exact,
SRC-6A2E2410BC6DC5F9BD0C,louisiana_by_precinct_csv,124,4,7014,7014,0,exact,
SRC-6A77588CF088C1D0557D,louisiana_by_precinct_csv,56,2,12064,12064,0,exact,
SRC-6CD9A6B7742A14DF361A,louisiana_by_precinct_csv,58,2,11001,11001,0,exact,
SRC-71AA7537A34C43466B15,louisiana_by_precinct_csv,155,5,14240,14240,0,exact,
SRC-73C3C402E290122310D2,louisiana_by_precinct_csv,222,3,33759,33759,0,exact,
SRC-76B451DCD3532358679C,louisiana_by_precinct_csv,291,3,42997,42997,0,exact,
SRC-7D46B43FFCF1C1CE007A,louisiana_by_precinct_csv,78,2,15224,15224,0,exact,
SRC-7D4A932973427C498A36,louisiana_by_precinct_csv,165,5,14458,14458,0,exact,
SRC-836CDE0B61AE9AD78531,louisiana_by_precinct_csv,135,3,11216,11216,0,exact,
SRC-8371433370603110A359,louisiana_by_precinct_csv,216,4,11323,11323,0,exact,
SRC-84C8514BC3D845DE7750,louisiana_by_precinct_csv,366,3,32495,32495,0,exact,
SRC-854DD89E7F7B68FBEE63,louisiana_by_precinct_csv,54,2,11763,11763,0,exact,
SRC-86DF8547045773134D98,louisiana_by_precinct_csv,50,2,12171,12171,0,exact,
SRC-8814E9BEFB4D135D53C8,louisiana_by_precinct_csv,50,2,13252,13252,0,exact,
SRC-8818441DFA99D2ABE47F,louisiana_by_precinct_csv,166,2,25758,25758,0,exact,
SRC-89AC2EB583C1F1FD5635,louisiana_by_precinct_csv,76,2,18477,18477,0,exact,
SRC-8A062E9A3156F593BF0D,louisiana_by_precinct_csv,204,2,32340,32340,0,exact,
SRC-8A1568DE716C009D3A36,louisiana_by_precinct_csv,80,2,11897,11897,0,exact,
SRC-8C8DE51E35626233800F,louisiana_by_precinct_csv,90,2,15547,15547,0,exact,
SRC-92E4145C974696D319D3,louisiana_by_precinct_csv,96,4,14012,14012,0,exact,
SRC-9F65E5B15A3AE53904A3,louisiana_by_precinct_csv,86,2,12687,12687,0,exact,
