cycle,county_key,precinct_key,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,suggested_donor_vtd_id,suggested_donor_name,name_match_method,name_match_score,name_match_margin,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates,intervening_submission_numbers,house_district_count,senate_district_count,is_split_precinct,known_race_assignments
1998,MARENGO,0560 LASCA HARRISON STORE,LASCA HARRISON STORE,LASCA HARRISON STORE,2000,,,VTD2000-091-3-4,Quinney Store,unmatched_name,85.5,32.86842105263157,31,33,underflow,0,False,1,0,,1,1,False,house-72|senate-24
1998,MARENGO,0580 NANAFALIA MASONIC LODGE BLDG.,NANAFALIA MASONIC LODGE BUILDING,NANAFALIA MASONIC LODGE BUILDING,2000,,,VTD2000-091-5-8,Nanafalia Mason Lodge,unmatched_name,85.5,13.5,31,33,underflow,0,False,1,0,,2,2,True,house-68|house-72|senate-23|senate-24
1998,MARENGO,0600 HALF ACRE COMMUNITY CENTER,HALF ACRE COMMUNITY CENTER,HALF ACRE COMMUNITY CENTER,2000,,,VTD2000-091-5-10,Hills Half Acre,unmatched_name,85.5,7.068627450980387,31,33,underflow,0,False,1,0,,1,1,False,house-68|senate-23
1998,MARION,0170 PEARCES HALL,PEARCES HALL,PEARCES HALL,2000,,,VTD2000-093-7,Hackleburg City Hall,ambiguous_fuzzy_name,85.5,0.0061809280208047,20,21,underflow,0,False,1,0,,1,1,False,house-17|senate-6
1998,MARSHALL,0010 GUNTERSVILLE REC CENTER #1,GUNTERSVILLE RECREATION CENTER,GUNTERSVILLE RECREATION CENTER,2000,,,VTD2000-095-1-5,Guntersville Rec Center,ambiguous_exact_name,100.0,0.0,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0011 GUNTERSVILLE REC CENTER #2,GUNTERSVILLE RECREATION CENTER,GUNTERSVILLE RECREATION CENTER,2000,,,VTD2000-095-11,Hebron Rec Center,ambiguous_exact_name,100.0,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0012 GUNTERSVILLE REC CENTER #3,GUNTERSVILLE RECREATION CENTER,GUNTERSVILLE RECREATION CENTER,2000,,,VTD2000-095-12,Oleander Meth Church,ambiguous_exact_name,100.0,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0060 CROSSROADS TOM LAWSONS STR.,CROSSROADS TOM LAWSONS STR,CROSSROADS TOM LAWSONS STR,2000,,,VTD2000-095-2-1,Tom Lawson's Store,unmatched_name,68.18181818181819,19.720279720279727,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0070 BIG SPRING VALLEY OLD STR.,BIG SPRING VALLEY OLD STR,BIG SPRING VALLEY OLD STR,2000,,,VTD2000-095-3,Valley Store Hwy 70,unmatched_name,51.81818181818182,0.3896103896103966,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0080 ALBERTVILLE NEIGHBORHOOD CTR. #1,ALBERTVILLE NEIGHBORHOOD CENTER,ALBERTVILLE NEIGHBORHOOD CENTER,2000,,,VTD2000-095-4-5,Albertville Rec Center,unmatched_name,73.33333333333334,0.0,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0081 ALBERTVILLE NEIGHBORHOOD CTR. #2,ALBERTVILLE NEIGHBORHOOD CENTER,ALBERTVILLE NEIGHBORHOOD CENTER,2000,,,VTD2000-095-4-5,Albertville Rec Center,unmatched_name,73.33333333333334,0.0,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0082 ALBERTVILLE NEIGHBORHOOD CTR. #3,ALBERTVILLE NEIGHBORHOOD CENTER,ALBERTVILLE NEIGHBORHOOD CENTER,2000,,,VTD2000-095-4-5,Albertville Rec Center,unmatched_name,73.33333333333334,0.0,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0083 ALBERTVILLE NEIGHBORHOOD CTR. #4,ALBERTVILLE NEIGHBORHOOD CENTER,ALBERTVILLE NEIGHBORHOOD CENTER,2000,,,VTD2000-095-4-5,Albertville Rec Center,unmatched_name,73.33333333333334,0.0,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0100 ALBERTVILLE FIRST BAPTIST #1,ALBERTVILLE FIRST BAPTIST,ALBERTVILLE FIRST BAPTIST,2000,,,VTD2000-095-4-7-A,1st Baptist Church,unmatched_name,74.84848484848484,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0101 ALBERTVILLE FIRST BAPTIST #2,ALBERTVILLE FIRST BAPTIST,ALBERTVILLE FIRST BAPTIST,2000,,,VTD2000-095-4-7-A,1st Baptist Church,unmatched_name,74.84848484848484,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0102 ALBERTVILLE FIRST BAPTIST #3,ALBERTVILLE FIRST BAPTIST,ALBERTVILLE FIRST BAPTIST,2000,,,VTD2000-095-4-7-A,1st Baptist Church,unmatched_name,74.84848484848484,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0160 ALBERTVILLE MRSHL. GAS SHOP,ALBERTVILLE MRSHL GAS SHOP,ALBERTVILLE MRSHL GAS SHOP,2000,,,VTD2000-095-4-5,Albertville Rec Center,unmatched_name,56.48648648648648,0.0,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0170 JAYBIRD SHOPE DIST. #4,JAYBIRD SHOPE DIST,JAYBIRD SHOPE DIST,2000,,,VTD2000-095-5,Dist. 4 County Shop,unmatched_name,58.05555555555556,17.029914529914535,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0190 CLAYSVILLE HENRYVILLE METHODIST,CLAYSVILLE HENRYVILLE METHODIST,CLAYSVILLE HENRYVILLE METHODIST,2000,,,VTD2000-095-7,Henryvill Methodist Church,unmatched_name,70.0,23.333333333333336,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0210 VOTING BOOTH KENNAMER,VOTING BOOTH KENNAMER,VOTING BOOTH KENNAMER,2000,,,VTD2000-095-9,Kennamer Cove Cir,unmatched_name,60.8,12.195348837209297,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0220 HONEYCOMB WATER PLANT,HONEYCOMB WATER PLANT,HONEYCOMB WATER PLANT,2000,,,VTD2000-095-18-1,Martline Comm Center,unmatched_name,45.434782608695656,0.5368234250221775,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0270 RED HILL WHITAKERS STORE,RED HILL WHITAKERS STORE,RED HILL WHITAKERS STORE,2000,,,VTD2000-095-18-2,Childress Store,unmatched_name,85.5,37.88095238095239,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0280 FRIENDSHIP FIRE HALL,FRIENDSHIP FIRE HALL,FRIENDSHIP FIRE HALL,2000,,,VTD2000-095-29,Grant City Hall,unmatched_name,51.42857142857142,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0330 THOMPSON ASBURY FIRE STATION,THOMPSON ASBURY FIRE STATION,THOMPSON ASBURY FIRE STATION,2000,,,VTD2000-095-18-3,Asbury Fire Dept,unmatched_name,63.33333333333332,9.761904761904752,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0350 BOAZ REC. CENTER #1,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,2000,,,VTD2000-095-20-1,Boaz Rec Center,ambiguous_exact_name,100.0,2.220446049250313e-14,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0351 BOAZ REC. CENTER #2,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,2000,,,VTD2000-095-20-1,Boaz Rec Center,ambiguous_exact_name,100.0,2.220446049250313e-14,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0352 BOAZ REC. CENTER #3,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,2000,,,VTD2000-095-20-1,Boaz Rec Center,ambiguous_exact_name,100.0,2.220446049250313e-14,49,63,underflow,0,False,0,0,,1,1,False,house-26|senate-9
1998,MARSHALL,0400 REEDBRAKE DOUGLAS CITY HALL,REEDBRAKE DOUGLAS CITY HALL,REEDBRAKE DOUGLAS CITY HALL,2000,,,VTD2000-095-22-1,Douglas City Hall,ambiguous_fuzzy_name,90.0,6.661338147750939e-14,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0410 REEDBRAKE NIXON CHAPEL F.D.,REEDBRAKE NIXON CHAPEL F D,REEDBRAKE NIXON CHAPEL F D,2000,,,VTD2000-095-22-2,Nixon Chapel Fire Dept,unmatched_name,63.33333333333332,10.27210884353741,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0430 WRIGHTS SWEARENGIN SCHOOL,WRIGHTS SWEARENGIN SCHOOL,WRIGHTS SWEARENGIN SCHOOL,2000,,,VTD2000-095-23,Swearengin Comm Center,unmatched_name,54.80769230769231,5.2424749163879625,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0440 HOOPER BRASHERS CHAPEL CHURCH,HOOPER BRASHERS CHAPEL CHURCH,HOOPER BRASHERS CHAPEL CHURCH,2000,,,VTD2000-095-30-2,Mt Shade Church,ambiguous_fuzzy_name,85.5,2.124882714227283e-07,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0470 ARAB SENIOR CITIZEN CENTER #1,ARAB SENIOR CITIZEN CENTER,ARAB SENIOR CITIZEN CENTER,2000,,,VTD2000-095-26-1,Arab Comm Center,unmatched_name,65.3125,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0471 ARAB SENIOR CITIZEN CENTER #2,ARAB SENIOR CITIZEN CENTER,ARAB SENIOR CITIZEN CENTER,2000,,,VTD2000-095-26-1,Arab Comm Center,unmatched_name,65.3125,0.0,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0520 UNION GROVE COMM. CENTER,UNION GROVE COMMUNITY CENTER,UNION GROVE COMMUNITY CENTER,2000,,,VTD2000-095-27-2,Union Grove Comm Center,ambiguous_exact_name,100.0,2.9896030095954984e-08,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MARSHALL,0530 MT. HIGH LATTIWOOD COMM. CENTER,MOUNT HIGH LATTIWOOD COMMUNITY CENTER,MOUNT HIGH LATTIWOOD COMMUNITY CENTER,2000,,,VTD2000-095-28-1,Lattiwood Comm Center,ambiguous_fuzzy_name,95.0,3.3306690738754696e-14,49,63,underflow,0,False,0,0,,2,1,True,house-25|house-26|senate-9
1998,MARSHALL,0550 GRANT CITY HALL,GRANT CITY HALL,GRANT CITY HALL,2000,,,VTD2000-095-29,Grant City Hall,ambiguous_exact_name,100.0,4.440892098500626e-14,49,63,underflow,0,False,0,0,,1,1,False,house-25|senate-9
1998,MOBILE,34-101-05,34 101 5,101,2000,,,VTD2000-097-101-3,E R Dickson School,unmatched_name,30.000000000000004,2.30769230769231,97,96,overflow,0,False,3,0,,1,1,False,house-101|senate-34
1998,MONROE,13 A+B GOODWAY,13 A B GOODWAY,A B GOODWAY,2000,,,VTD2000-099-13B,Goodway B,ambiguous_fuzzy_name,85.5,6.661338147750939e-14,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,14B EXCEL CITY HALL,14B EXCEL CITY HALL,14B EXCEL CITY HALL,2000,,,VTD2000-099-14A,Frisco City,unmatched_name,85.5,32.72222222222222,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,14C OAK GROVE,14C OAK GROVE,14C OAK GROVE,2000,,,VTD2000-099-14OC,Oak Grove OC,unmatched_name,83.6,0.0,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,14E COLEMAN SCHOOLHOUSE,14E COLEMAN SCHOOLHOUSE,14E COLEMAN SCHOOLHOUSE,2000,,,VTD2000-099-14BE,Excel-Coleman,unmatched_name,85.5,13.431034482758632,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,3A MONROEVILLE DEPT OF REVENUE,3A MONROEVILLE DEPARTMENT OF REVENUE,3A MONROEVILLE DEPARTMENT OF REVENUE,2000,,,VTD2000-099-3K,Monroeville Coliseum K,ambiguous_fuzzy_name,85.5,5.5511151231257833e-14,32,34,underflow,0,False,0,0,,2,2,True,house-64|house-68|senate-22|senate-23
1998,MONROE,3B MONROEVILLE ARMORY #1,3B MONROEVILLE ARMORY,3B MONROEVILLE ARMORY,2000,,,VTD2000-099-3B,Monroeville B,unmatched_name,85.5,20.1875,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,3B MONROEVILLE ARMORY #2,3B MONROEVILLE ARMORY,3B MONROEVILLE ARMORY,2000,,,VTD2000-099-3B,Monroeville B,unmatched_name,85.5,20.1875,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,3C MEXIA FIRE STATION,3C MEXIA FIRE STATION,3C MEXIA FIRE STATION,2000,,,VTD2000-099-3L,Mexia L,ambiguous_fuzzy_name,85.5,0.0,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,3D BETHEL CHURCH,3D BETHEL CHURCH,3D BETHEL CHURCH,2000,,,VTD2000-099-13C,Uriah,unmatched_name,60.00000000000001,2.10526315789474,32,34,underflow,0,False,0,0,,1,1,False,house-64|senate-22
1998,MONROE,3F MONROEVILLE FIRE STATION,3F MONROEVILLE FIRE STATION,3F MONROEVILLE FIRE STATION,2000,,,VTD2000-099-3B,Monroeville B,unmatched_name,85.5,22.16666666666668,32,34,underflow,0,False,0,0,,2,2,True,house-64|house-68|senate-22|senate-23
1998,MONROE,9A UREDENBURGH,9A UREDENBURGH,9A UREDENBURGH,2000,,,VTD2000-099-9AB,Buena Vista-Vredenburgh,unmatched_name,80.0,19.999999999999996,32,34,underflow,0,False,0,0,,1,1,False,house-68|senate-23
1998,MONTGOMERY,2F FIRE STATION 14,2F FIRE STATION 14,2F FIRE STATION,2000,,,VTD2000-101-2-F,Fire Station No. 14,ambiguous_fuzzy_name,86.36363636363636,1.9345133273063203e-07,57,56,overflow,0,False,4,0,,1,1,False,house-78|senate-26
1998,MONTGOMERY,5N RAMER PUBLIC LIB.,5N RAMER PUBLIC LIB,5N RAMER PUBLIC LIB,2000,,,VTD2000-101-5-N,Ramer Library,unmatched_name,56.25,8.75,57,56,overflow,0,False,4,0,,1,1,False,house-76|senate-26
1998,MORGAN,3-012,3 12,12,2000,,,VTD2000-103-22-1,Dist No 3 Shop Building,unmatched_name,85.5,34.07142857142858,47,46,overflow,0,False,2,0,,1,1,False,house-8|senate-3
1998,MORGAN,30-001,30 1,1,2000,,,VTD2000-103-22-1,Dist No 3 Shop Building,unmatched_name,45.0,19.28571428571429,47,46,overflow,0,False,2,0,,4,3,True,house-11|house-4|house-8|house-9|senate-2|senate-3|senate-4
1998,PERRY,0190 OCMULGEE FIRE STATION HWY 219,OCMULGEE FIRE STATION HWY 219,OCMULGEE FIRE STATION HWY,2000,,,VTD2000-105-11,Ocmulgee Fire Station,ambiguous_fuzzy_name,95.0,2.372146923335094e-09,16,11,overflow,0,False,2,2,1999-2006|99-2006,1,1,False,house-72|senate-24
1998,RANDOLPH,11-2 SANDER'S STORE,11 2 SANDER S STORE,2 SANDER S STORE,2000,,,VTD2000-111-3,Cavers Grove,unmatched_name,49.090909090909086,4.090909090909086,45,14,overflow,0,False,1,0,,1,1,False,house-37|senate-13
1998,RUSSELL,0020 LADONIA FIRE STATION #1,LADONIA FIRE STATION,LADONIA FIRE STATION,2000,,,VTD2000-113-2,Ladonia Fire Dept,unmatched_name,74.4186046511628,24.418604651162795,17,19,underflow,0,False,0,0,,1,1,False,house-80|senate-27
1998,RUSSELL,0050 CENTRAL ACTIVITIES CENTER #1,CENTRAL ACTIVITIES CENTER,CENTRAL ACTIVITIES CENTER,2000,,,VTD2000-113-3-1B,Central Activities Center-B,ambiguous_fuzzy_name,96.15384615384616,1.2789203029939245e-08,17,19,underflow,0,False,0,0,,2,2,True,house-80|house-83|senate-27|senate-28
1998,RUSSELL,0051 CENTRAL ACTIVITIES CENTER #2,CENTRAL ACTIVITIES CENTER,CENTRAL ACTIVITIES CENTER,2000,,,VTD2000-113-3-1B,Central Activities Center-B,ambiguous_fuzzy_name,96.15384615384616,1.2789203029939245e-08,17,19,underflow,0,False,0,0,,2,2,True,house-80|house-83|senate-27|senate-28
1998,RUSSELL,0110 CHATTAHOOCHEE VALLEY,CHATTAHOOCHEE VALLEY,CHATTAHOOCHEE VALLEY,2000,,,VTD2000-113-7-4,Hatchechubbee Fire Dept,unmatched_name,44.89795918367348,0.995520159283238,17,19,underflow,0,False,0,0,,2,2,True,house-80|house-83|senate-27|senate-28
1998,RUSSELL,0130 CRAWFORD FIRE STATION,CRAWFORD FIRE STATION,CRAWFORD FIRE STATION,2000,,,VTD2000-113-6-2,Crawford Fire Dept,unmatched_name,75.55555555555556,25.55555555555556,17,19,underflow,0,False,0,0,,2,2,True,house-80|house-83|senate-27|senate-28
1998,RUSSELL,0150 COTTONTON FIRE STATION,COTTONTON FIRE STATION,COTTONTON FIRE STATION,2000,,,VTD2000-113-7-1,Cottonton Fire Dept,unmatched_name,76.59574468085107,25.929078014184405,17,19,underflow,0,False,0,0,,1,1,False,house-83|senate-28
1998,RUSSELL,0160 PITTSVIEW FIRE STATION,PITTSVIEW FIRE STATION,PITTSVIEW FIRE STATION,2000,,,VTD2000-113-7-2,Pittsview Fire Dept,unmatched_name,76.59574468085107,25.929078014184405,17,19,underflow,0,False,0,0,,1,1,False,house-83|senate-28
1998,RUSSELL,0170 SEALE OLD RUSSELL COURTHOUSE,SEALE OLD RUSSELL COURTHOUSE,SEALE OLD RUSSELL COURTHOUSE,2000,,,VTD2000-113-7-3,Old Russell County Courthouse,unmatched_name,83.6,4.065116279069756,17,19,underflow,0,False,0,0,,1,1,False,house-83|senate-28
1998,RUSSELL,0180 HATCHECHUBBEE FIRE STATION,HATCHECHUBBEE FIRE STATION,HATCHECHUBBEE FIRE STATION,2000,,,VTD2000-113-7-4,Hatchechubbee Fire Dept,unmatched_name,80.0,33.46938775510205,17,19,underflow,0,False,0,0,,1,1,False,house-83|senate-28
1998,RUSSELL,0190 VOLUNTEER FIRE DEPT. HURTSBORO,VOLUNTEER FIRE DEPARTMENT HURTSBORO,VOLUNTEER FIRE DEPARTMENT HURTSBORO,2000,,,VTD2000-113-7-5B,Hurtsboro City Hall-B,ambiguous_fuzzy_name,85.5,3.604228127063181e-06,17,19,underflow,0,False,0,0,,1,1,False,house-83|senate-28
1998,SHELBY,023 RIVERCHASE,RIVERCHASE,RIVERCHASE,2000,,,VTD2000-117-14,Vandiver Community Center,unmatched_name,48.85714285714285,1.488721804511265,40,22,overflow,0,False,4,0,,1,1,False,house-47|senate-16
1998,SHELBY,024 VALLEY DALE,VALLEY DALE,VALLEY DALE,2000,,,VTD2000-117-10,Harpersville,unmatched_name,49.56521739130434,0.4743083003952577,40,22,overflow,0,False,4,0,,1,1,False,house-40|senate-14
1998,SHELBY,026 FIRST CHRISTIAN,FIRST CHRISTIAN,FIRST CHRISTIAN,2000,,,VTD2000-117-1,First Baptist Church,unmatched_name,51.42857142857142,1.0285714285714178,40,22,overflow,0,False,4,0,,2,2,True,house-40|house-46|senate-14|senate-16
1998,SHELBY,033 ALABASTER,ALABASTER,ALABASTER,2000,,,VTD2000-117-2,Spring Creek Water Authority,unmatched_name,52.61538461538461,7.015384615384612,40,22,overflow,0,False,4,0,,1,1,False,house-40|senate-14
1998,SHELBY,035 GREYSTONE,GREYSTONE,GREYSTONE,2000,,,VTD2000-117-11,Westover Water Bldg,unmatched_name,57.0,6.705882352941174,40,22,overflow,0,False,4,0,,1,1,False,house-46|senate-16
1998,SHELBY,036 MAYLENE PNTCST,MAYLENE PNTCST,MAYLENE PNTCST,2000,,,VTD2000-117-19,Maylene Pentecostal Church,unmatched_name,85.5,42.75,40,22,overflow,0,False,4,0,,1,1,False,house-40|senate-14
1998,STCLAIR,0110 OLDHAM CHAPEL CHURCH,OLDHAM CHAPEL CHURCH,OLDHAM CHAPEL CHURCH,2000,,,VTD2000-115-27,Pleasent Valley Church-Slate Union,ambiguous_fuzzy_name,85.5,0.0016188471777756,35,22,overflow,0,False,0,0,,0,2,True,senate-10|senate-30
1998,STCLAIR,0130 POPULAR SPRINGS CHURCH,POPULAR SPRINGS CHURCH,POPULAR SPRINGS CHURCH,2000,,,VTD2000-115-27,Pleasent Valley Church-Slate Union,ambiguous_fuzzy_name,85.5,0.0016188471777756,35,22,overflow,0,False,0,0,,0,2,True,senate-10|senate-30
1998,STCLAIR,0190 SEDDON HANDS MINI STORAGE,SEDDON HANDS MINI STORAGE,SEDDON HANDS MINI STORAGE,2000,,,VTD2000-115-18,Pinedale Comm Center,unmatched_name,40.0,0.4000000000000057,35,22,overflow,0,False,0,0,,1,3,True,house-49|senate-10|senate-17|senate-30
1998,TALLADEGA,0070 SPRING ST. COMM. CENTER #1,SPRING SAINT COMMUNITY CENTER,SPRING SAINT COMMUNITY CENTER,2000,,,VTD2000-121-8,Sullivan Curry Comm Center,unmatched_name,70.0,24.929577464788736,31,15,overflow,0,False,1,0,,1,1,False,house-35|senate-11
1998,TALLADEGA,0080 BEMISTON RECREATION CNTR.#1,BEMISTON RECREATION CENTER,BEMISTON RECREATION CENTER,2000,,,VTD2000-121-4,Ironaton Fire Dept,unmatched_name,52.0,2.000000000000007,31,15,overflow,0,False,1,0,,1,1,False,house-35|senate-11
1998,TALLADEGA,0100 BAMA #2,BAMA,BAMA,2000,,,VTD2000-121-5,Talladega National Guard Armory,unmatched_name,48.85714285714285,3.857142857142854,31,15,overflow,0,False,1,0,,1,1,False,house-32|senate-11
1998,TALLADEGA,0140 GABLES CORNER,GABLES CORNER,GABLES CORNER,2000,,,VTD2000-121-13,Sycamore,unmatched_name,56.25,6.25,31,15,overflow,0,False,1,0,,1,1,False,house-32|senate-11
1998,TALLAPOOSA,0045 OURTOWN FIRE STATION,OURTOWN FIRE STATION,OURTOWN FIRE STATION,2000,,,VTD2000-123-2,Alex City Airport-Fire Station,ambiguous_fuzzy_name,85.5,3.016316085791004e-08,28,18,overflow,0,False,2,1,99-0112,1,1,False,house-81|senate-27
1998,TALLAPOOSA,0060 ALEX CITY NTL GUARD ARMORY #1,ALEX CITY NTL GUARD ARMORY,ALEX CITY NTL GUARD ARMORY,2000,,,VTD2000-123-7,Dadeville National Guard Armory,unmatched_name,70.17543859649122,9.104010025062657,28,18,overflow,0,False,2,1,99-0112,1,1,False,house-81|senate-27
1998,TALLAPOOSA,0061 ALEX CITY NTL GUARD ARMORY #2,ALEX CITY NTL GUARD ARMORY,ALEX CITY NTL GUARD ARMORY,2000,,,VTD2000-123-7,Dadeville National Guard Armory,unmatched_name,70.17543859649122,9.104010025062657,28,18,overflow,0,False,2,1,99-0112,1,1,False,house-81|senate-27
1998,TALLAPOOSA,0065 ALEX CITY FIRE STATION LK HILL,ALEX CITY FIRE STATION LK HILL,ALEX CITY FIRE STATION LK HILL,2000,,,VTD2000-123-15,Camp Hill City Hall,ambiguous_fuzzy_name,85.5,4.561343525111283e-08,28,18,overflow,0,False,2,1,99-0112,1,1,False,house-81|senate-27
1998,TALLAPOOSA,0260 WALL STREET SCHOOL,WALL STREET SCHOOL,WALL STREET SCHOOL,2000,,,VTD2000-123-12,Reeltown Fire Dept-Tallassee Club House,unmatched_name,50.0,5.0,28,18,overflow,0,False,2,1,99-0112,1,1,False,house-81|senate-27
1998,TALLAPOOSA,0300 MARY'S CROSS ROADS VOTING HSE,MARY S CROSS ROADS VOTING HSE,MARY S CROSS ROADS VOTING HSE,2000,,,VTD2000-123-8,Manoy Voting House,ambiguous_fuzzy_name,85.5,0.0066114791447025,28,18,overflow,0,False,2,1,99-0112,1,1,False,house-81|senate-27
1998,TUSCALOOSA,023 LAKEVIEW F.S.,LAKEVIEW F S,LAKEVIEW F S,2000,,,VTD2000-125-35,Mt Olive Fire Station,unmatched_name,52.5,2.625000000000007,52,41,overflow,0,False,0,0,,1,1,False,house-62|senate-21
1998,TUSCALOOSA,028 FOREST HILL MAS. LD.,FOREST HILL MAS LD,FOREST HILL MAS LD,2000,,,VTD2000-125-11,Forest Lake Methodist Church,unmatched_name,85.5,28.92857142857143,52,41,overflow,0,False,0,0,,1,1,False,house-61|senate-21
1998,TUSCALOOSA,043 BAILEY'S CNTRY STR.,BAILEY S CNTRY STR,BAILEY S CNTRY STR,2000,,,VTD2000-125-19,Vance Community Center,unmatched_name,50.0,0.0,52,41,overflow,0,False,0,0,,1,1,False,house-14|senate-5
1998,TUSCALOOSA,047 MAYFIELD F.S.,MAYFIELD F S,MAYFIELD F S,2000,,,VTD2000-125-28,Montgomery Fire Station,unmatched_name,52.5,7.5,52,41,overflow,0,False,0,0,,1,1,False,house-61|senate-21
1998,WALKER,038 CURRY COMM. CENTER,CURRY COMMUNITY CENTER,CURRY COMMUNITY CENTER,2000,,,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,ambiguous_fuzzy_name,85.5,9.483661045361911e-06,70,34,overflow,0,False,2,0,,1,1,False,house-13|senate-5
1998,WALKER,039 CURRY COMM. CENTER,CURRY COMMUNITY CENTER,CURRY COMMUNITY CENTER,2000,,,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,ambiguous_fuzzy_name,85.5,9.483661045361911e-06,70,34,overflow,0,False,2,0,,1,1,False,house-13|senate-5
1998,WALKER,040 CURRY COMM. CENTER,CURRY COMMUNITY CENTER,CURRY COMMUNITY CENTER,2000,,,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,ambiguous_fuzzy_name,85.5,9.483661045361911e-06,70,34,overflow,0,False,2,0,,1,1,False,house-13|senate-5
1998,WALKER,041 PLD HERMAN,PLD HERMAN,PLD HERMAN,2000,,,VTD2000-127-19,Copeland Ferry Fire Dept,unmatched_name,54.0,2.699999999999996,70,34,overflow,0,False,2,0,,1,1,False,house-13|senate-5
1998,WALKER,053 BOLDO COMM. CENTER,BOLDO COMMUNITY CENTER,BOLDO COMMUNITY CENTER,2000,,,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,ambiguous_fuzzy_name,85.5,9.483661045361911e-06,70,34,overflow,0,False,2,0,,1,1,False,house-13|senate-5
1998,WALKER,054 BOLDO COMM. CENTER,BOLDO COMMUNITY CENTER,BOLDO COMMUNITY CENTER,2000,,,VTD2000-127-2,Farmstead School-Manchester Comm Bldg,ambiguous_fuzzy_name,85.5,9.483661045361911e-06,70,34,overflow,0,False,2,0,,1,1,False,house-13|senate-5
1998,WASHINGTON,10-2 CHARITY CHAP.,10 2 CHARITY CHAP,2 CHARITY CHAP,2000,,,VTD2000-129-10,Deer Park-Charity Chapel,unmatched_name,68.29268292682926,8.29268292682925,31,17,overflow,0,False,0,0,,1,1,False,house-65|senate-22
1998,WILCOX,0090 CALEDONIA MCWILLIAMS,CALEDONIA MCWILLIAMS,CALEDONIA MCWILLIAMS,2000,,,VTD2000-131-2001,Allenton,unmatched_name,60.00000000000001,6.000000000000007,26,29,underflow,0,False,2,0,,1,1,False,house-69|senate-23
